Timestamp,Canal1_Delta,Canal1_Theta,Canal1_Alpha,Canal1_Beta,Canal1_Gamma,Canal2_Delta,Canal2_Theta,Canal2_Alpha,Canal2_Beta,Canal2_Gamma,Canal3_Delta,Canal3_Theta,Canal3_Alpha,Canal3_Beta,Canal3_Gamma,Canal4_Delta,Canal4_Theta,Canal4_Alpha,Canal4_Beta,Canal4_Gamma,Canal5_Delta,Canal5_Theta,Canal5_Alpha,Canal5_Beta,Canal5_Gamma,Canal6_Delta,Canal6_Theta,Canal6_Alpha,Canal6_Beta,Canal6_Gamma,Canal7_Delta,Canal7_Theta,Canal7_Alpha,Canal7_Beta,Canal7_Gamma,Canal8_Delta,Canal8_Theta,Canal8_Alpha,Canal8_Beta,Canal8_Gamma
109106.1311316,1.0,0.0001556066634205135,0.0001804459703629696,0.00010517672036990901,0.0016468940787727668,1.0,0.00015732401755836083,0.0001777620548029129,0.00010841357309285652,0.007079422840168757,1.0,0.00023884039125824074,0.00020975880425637248,0.0001823485755155851,0.4280190127563036,1.0,0.00015559886150042195,0.00018068220361383184,0.00010477986643520545,0.0012027217077721206,1.0,0.00015693461660610866,0.00017758346693967894,0.00010740798320410908,0.0044507308162090005,1.0,0.00015536137552015045,0.000179368201413259,0.00010553372281864745,0.0019337498667331124,1.0,0.00015541436056277106,0.00017978095839387578,0.0001051680838580874,0.0013819043833623813,1.0,0.00015576879626176613,0.00018050208711811947,0.00010464541479925503,0.0008440492219105051
109106.3792388,1.0,0.00015506448280708165,0.0001813217855505224,0.00010354748682216593,0.001677937332453128,1.0,0.00015521601399817088,0.00017935695725150057,0.0001052891367102508,0.0072250724509612735,1.0,0.00017892414729720287,0.00019621181382803004,0.00018744798353421358,0.4506386064878154,1.0,0.00015532903082332274,0.0001817257203029853,0.00010339558797970055,0.0012192911561302276,1.0,0.00015620284348741986,0.0001797703887111044,0.00010468562875973127,0.0046798721086589974,1.0,0.00015469835884065862,0.00018105810195805083,0.0001038795535679892,0.0019428058631735963,1.0,0.0001544701688427048,0.00018101883274935574,0.00010354115637679192,0.0014106184735865688,1.0,0.0001554631183528851,0.0001818109062688893,0.00010337075363247337,0.0008715060903016417
109106.6275231,1.0,0.00015737266740828245,0.00018208885933622263,0.00010123358428634935,0.0016655627600063341,1.0,0.00015975579247129128,0.00018193916807443818,9.988999018729657e-05,0.007091220885926129,1.0,0.0002549979769534252,0.00020480465641717764,0.00012107886990676475,0.44119271363891727,1.0,0.0001576459300839051,0.00018206489647944505,0.00010140816955109887,0.001198508759318118,1.0,0.0001613323025940625,0.00018169000649038798,0.00010014301530624415,0.004596624424215797,1.0,0.000158020255533518,0.00018219658915393996,0.00010121550063475696,0.0018455926318921433,1.0,0.00015774301298951665,0.00018155222447851233,0.00010115289575828493,0.0013508848987939712,1.0,0.0001577840596288481,0.00018270659980177846,0.00010145213704125134,0.0008529415014918016
109106.8752467,1.0,0.00015946791551997108,0.00018297429434876696,0.00010044372378192491,0.00163271086566689,1.0,0.00016356366696708552,0.00018449328285040893,9.797838810982552e-05,0.006924397214829722,1.0,0.0002809373971044905,0.0002114732261556873,7.543516327700403e-05,0.4535968179905606,1.0,0.00015922864998928925,0.00018278909629800696,0.0001007747448935091,0.0011685348565539531,1.0,0.0001645886385397893,0.00018325737197469422,9.873136628229443e-05,0.004352973887785941,1.0,0.000159634184044237,0.00018298814074525972,0.00010030222357051672,0.0017629812293400715,1.0,0.00015993943244983525,0.00018228570110389949,0.0001006211820519972,0.0012811048393376486,1.0,0.00015960733312044492,0.00018355363033389482,0.00010100744733873122,0.0008134857142049559
109107.1233273,1.0,0.00015929002468053678,0.00018272485660795904,0.00010146667700428708,0.0016012009579455715,1.0,0.00016320209150211693,0.00018494970832140617,0.00010052326671599945,0.006796651482214754,1.0,0.0002705196472688264,0.0002424422749960556,0.00013549041570958152,0.4577219795227325,1.0,0.00015896259963081417,0.0001824693504804459,0.0001017212049163176,0.0011452496007765486,1.0,0.0001636610749479306,0.0001841700361030437,0.00010078989750683304,0.004126437196937879,1.0,0.00015949684290865723,0.0001828003800346991,0.00010134286591797629,0.0017215175933352964,1.0,0.00016006965467782336,0.00018223654813577007,0.00010159602770632578,0.0012421651973605814,1.0,0.0001596026860155643,0.00018344538248270479,0.00010172353585227518,0.0007845264501863007
109107.3711965,1.0,0.00015684883511278853,0.00018173852379063557,0.00010345891727758592,0.00157319001478611,1.0,0.00015800854135758998,0.00018217775693322142,0.00010474386710568072,0.006656706868457423,1.0,0.00022283463100685694,0.0002185965653893696,0.00018847760815298494,0.4216885121565045,1.0,0.00015679998981814422,0.00018151979163592537,0.0001033935442534629,0.001126406894866456,1.0,0.00015776261858187218,0.00018056314175775545,0.00010398307360525255,0.0039984076413452675,1.0,0.0001571934656456821,0.00018163907651611586,0.0001033816664191054,0.001694166591587885,1.0,0.0001577860869355034,0.00018072121659930984,0.00010329786146258558,0.0012191301399201303,1.0,0.00015718389569239507,0.00018139638575476543,0.0001031201959192124,0.0007682475326837589
109107.619312,1.0,0.00015592541556174326,0.00018109972734698589,0.00010503097160709707,0.0015599281673355284,1.0,0.00015595280127185502,0.0001798128069630685,0.000107346598100737,0.006596375773492274,1.0,0.00015924123258178013,0.0001730173347819196,0.00016345973439834416,0.4116917540909104,1.0,0.0001561520480969442,0.00018103094215462119,0.00010475173819024091,0.001117252788898789,1.0,0.00015651734717863234,0.00017952366323341842,0.0001063484473910247,0.003953015575759599,1.0,0.00015651411684889188,0.00018087612295739837,0.00010507490058701173,0.0016820915401387537,1.0,0.0001575042852480373,0.0001802941927706076,0.00010467475584882193,0.001208588561824597,1.0,0.0001567398089839314,0.0001807089176284937,0.00010425155867447357,0.0007613116732202429
109107.8671469,1.0,0.00015548349757143023,0.00018182700335014052,0.00010538168536286267,0.001561420389959267,1.0,0.0001547441008730393,0.00018028725745627204,0.00010816537757944544,0.006599975123820623,1.0,0.00015439253795692352,0.00015914246184198818,0.00015953998939314393,0.4174318088775062,1.0,0.00015613109294584853,0.00018156301620611694,0.00010507035815550475,0.0011178705194626057,1.0,0.00015662102891253257,0.0001791922871892559,0.00010708561275572479,0.003949737954764774,1.0,0.00015642882981963747,0.00018094050316254937,0.00010557440085961266,0.0016833667717854072,1.0,0.00015758054548299904,0.0001803726558644744,0.00010510656693671331,0.001209437017617111,1.0,0.00015688990929835908,0.00018035934241941736,0.00010467963230175976,0.000761464495677171
109108.115185,1.0,0.00015617747804317361,0.00018254232923110904,0.00010415835866424312,0.0015604094458018787,1.0,0.00015581618448339357,0.00018201336592777774,0.00010615112174836357,0.0065963629786607945,1.0,0.00018158662797096323,0.00018866268151058622,0.000182877868638111,0.4166267632031675,1.0,0.00015687546029737094,0.00018221250912309132,0.00010394997432856656,0.001116178366729271,1.0,0.00015789058556279746,0.00018064172926707278,0.00010516459199086542,0.003933743098941548,1.0,0.00015740059967868375,0.00018182451036788456,0.00010438810134330722,0.0016811306496792775,1.0,0.00015797671075753222,0.0001818164033021455,0.00010400783706351796,0.0012078625826177313,1.0,0.000157462150506048,0.00018144487227064466,0.00010369241809150464,0.000759909368567536
109108.3631248,1.0,0.0001574183289172599,0.00018258674162637277,0.00010184729426382651,0.001557499744737154,1.0,0.00015834437969151392,0.00018250118861290219,0.00010167881091628968,0.0066033882431030646,1.0,0.00019755796907371597,0.00020177259931145847,0.00014823230453994398,0.42457854865258104,1.0,0.00015756211126513494,0.00018290500427696905,0.00010191655562570204,0.0011137912946205157,1.0,0.0001583010124488973,0.0001827928548908959,0.00010152293081147746,0.003928862874157712,1.0,0.00015780457954266329,0.00018283654658718984,0.00010197115020727418,0.0016793655745183623,1.0,0.00015786671748182764,0.00018307844403887363,0.00010188901436315909,0.0012063194318299474,1.0,0.00015719735767503565,0.00018266367625814072,0.00010200987530813983,0.0007586138388158515
109108.6113091,1.0,0.00015993104121269372,0.00018254276508407026,0.00010032696634231426,0.0015835282894499309,1.0,0.00016308498624556126,0.00018196509273007646,9.784663774734526e-05,0.00671850459286098,1.0,0.00022235950237387112,0.00018218055703169927,7.633193591996165e-05,0.4370870387094779,1.0,0.00015869267725653058,0.00018283309972462266,0.00010067948743093594,0.0011306760544897226,1.0,0.00016003754578136205,0.00018338254929495658,9.883804051905284e-05,0.0039849937594377445,1.0,0.00015865911222598782,0.00018273048687485652,0.00010026345623083862,0.001700170655554348,1.0,0.00015824037771881527,0.00018303785009911522,0.00010054656731234826,0.001222670843311555,1.0,0.000157626511328229,0.00018309282263827815,0.00010100096048032752,0.000769672907572511
109108.8592194,1.0,0.00016099780440084725,0.00018294569437361943,0.00010056500630528424,0.0015948289534984882,1.0,0.00016555356430658478,0.0001829384291237293,9.81404675289917e-05,0.00677490819514543,1.0,0.0002972265689625139,0.00019659484042711478,9.32961624603693e-05,0.4488993265500201,1.0,0.00015902936095063278,0.00018266496649567177,0.00010093359912647324,0.0011372984778213596,1.0,0.00016037107281224267,0.00018381460864488308,9.910772624144079e-05,0.004007751102723528,1.0,0.00015898815593338352,0.0001824508361181846,0.00010049033631512554,0.0017098894475823202,1.0,0.00015810659427712995,0.0001828684716221173,0.00010079025510684503,0.0012296898536190773,1.0,0.000157568977982,0.00018304529744709512,0.00010113301163157462,0.0007740990145357491
109109.1073247,1.0,0.0001588316364506333,0.00018297200158743732,0.00010229871433041488,0.0015789537797837848,1.0,0.00016149642734124034,0.00018414495327997697,0.00010227681409940603,0.006739532341720105,1.0,0.00027608196639841254,0.00021601588421582202,0.00017259284876403326,0.46221623571563647,1.0,0.0001577933592426954,0.00018216287237281205,0.00010246649233591141,0.0011280029711924183,1.0,0.00015924951720261202,0.0001829498451174456,0.00010230891126377399,0.003989092408492309,1.0,0.00015797272080894358,0.0001817649126713518,0.00010251169316733134,0.0017011629820868723,1.0,0.0001575376936406577,0.00018210877947169628,0.00010255415598756205,0.0012223164500523604,1.0,0.00015723269501475437,0.00018252118241034624,0.0001025510626086541,0.0007689917021920729
