Timestamp,Canal1_Delta,Canal1_Theta,Canal1_Alpha,Canal1_Beta,Canal1_Gamma,Canal2_Delta,Canal2_Theta,Canal2_Alpha,Canal2_Beta,Canal2_Gamma,Canal3_Delta,Canal3_Theta,Canal3_Alpha,Canal3_Beta,Canal3_Gamma,Canal4_Delta,Canal4_Theta,Canal4_Alpha,Canal4_Beta,Canal4_Gamma,Canal5_Delta,Canal5_Theta,Canal5_Alpha,Canal5_Beta,Canal5_Gamma,Canal6_Delta,Canal6_Theta,Canal6_Alpha,Canal6_Beta,Canal6_Gamma,Canal7_Delta,Canal7_Theta,Canal7_Alpha,Canal7_Beta,Canal7_Gamma,Canal8_Delta,Canal8_Theta,Canal8_Alpha,Canal8_Beta,Canal8_Gamma
109121.3551506,1.0,0.00015717803539991938,0.0001837139518017614,0.00010055170059392031,0.0016893921658345749,1.0,0.00015862405689659104,0.00018653753551088555,9.778316776322875e-05,0.007867816901210788,1.0,0.00021071812124686385,0.0002580576337929589,8.561020845358271e-05,0.8090198641751044,1.0,0.00015721807503689728,0.00018381671943729276,0.00010082145778851031,0.0011997936039732288,1.0,0.000157744857348309,0.00018646171521874235,9.894183024912867e-05,0.004327904970701753,1.0,0.00015768152007151736,0.00018467591270818047,0.0001003093817232638,0.0018580869166626502,1.0,0.00015730763346266639,0.0001845901344935905,0.00010061314524029721,0.0013075536250313378,1.0,0.0001570382293169475,0.00018452328121652798,0.00010111458772278458,0.0008163958671867776
109121.6032872,1.0,0.0001570926383157699,0.0001823537987008653,0.00010238905948832803,0.0016824227821825796,1.0,0.00015819850814221607,0.00018418198188484747,0.00010235123142364449,0.007862358618553536,1.0,0.0002043532734869694,0.00029290773364051403,0.00022392154517348342,0.8451459867494385,1.0,0.00015722788852594796,0.0001822897638813651,0.00010240945387226089,0.0011933690888744216,1.0,0.000157262872282366,0.00018554690985673228,0.00010215410156162043,0.004324235294910889,1.0,0.00015740012197066442,0.00018281004411163483,0.0001021007612711488,0.0018493433299204911,1.0,0.00015723459414292683,0.0001830283562914706,0.00010225801254237007,0.001300862353079842,1.0,0.00015682884478131779,0.00018363616861418703,0.00010230952673773328,0.000812173965252731
109121.8515113,1.0,0.000156869926379046,0.00018122477036519,0.00010448814812606363,0.0016693281057062852,1.0,0.00015798836613949892,0.0001811449078758554,0.0001068636926351779,0.007797445750029744,1.0,0.00018791029121546123,0.0002476675598148941,0.0002531406282856923,0.8189866155963349,1.0,0.00015635111552000333,0.00018145900389013702,0.00010419503017166289,0.001185206947701632,1.0,0.0001560516781024626,0.00018294011930926823,0.00010554800061238751,0.004303599492649161,1.0,0.00015586250741767696,0.0001816252100784071,0.00010435657151343077,0.0018390992168332608,1.0,0.0001560956676865539,0.00018168893660657168,0.00010407214432915914,0.0012925201768891662,1.0,0.00015576647070385924,0.00018266055667105505,0.0001037107154500571,0.0008067630260634558
109122.0993673,1.0,0.0001561137950384038,0.00018052019571165027,0.00010552598128316156,0.0016789391764924122,1.0,0.00015656125413802247,0.00017823041904583217,0.000108866196240412,0.007847046684717801,1.0,0.00016558006519095937,0.00016145861356535836,0.0001902586768507965,0.8210050570413384,1.0,0.00015537528332475417,0.00018119301567295494,0.00010505478298195389,0.0011914891062759384,1.0,0.00015443181314569706,0.00017995818292435313,0.0001072423948275771,0.004319412167559822,1.0,0.000154869205571068,0.00018119509844050143,0.0001055425461421641,0.001847927232907245,1.0,0.0001549333567586395,0.00018135806648125378,0.00010509523474524859,0.0012986126340790347,1.0,0.00015487291870173355,0.0001820645645924847,0.00010458724355661272,0.0008108854082119251
109122.3472956,1.0,0.0001556935556802596,0.00018152106776479445,0.00010517529676164069,0.0016953223341434015,1.0,0.0001559419463549322,0.00017951253116148675,0.00010840013823703512,0.007909178737462004,1.0,0.00018086456686290442,0.00017562546431969782,0.000215491680576624,0.8087360636024765,1.0,0.00015570322183367915,0.00018182924999446886,0.00010475656049938402,0.001202282471331106,1.0,0.00015578538958167565,0.00017989194773767605,0.00010696960971056064,0.004344070090676621,1.0,0.00015596412433025714,0.0001815089327195666,0.00010542754718445091,0.0018641861470305946,1.0,0.00015587014860611383,0.0001819974947167723,0.00010493051281914903,0.0013116132058236067,1.0,0.00015577924122977434,0.00018242869839261755,0.0001044853681727345,0.0008197650973433261
109122.5952979,1.0,0.00015467166342507792,0.00018382632159943195,0.000103548622348977,0.001709641501167076,1.0,0.00015353842436247582,0.00018457963478213745,0.00010533800978995929,0.00798845130028599,1.0,0.0002010149292100968,0.00026502866319842554,0.0002559948964757131,0.8391999266990842,1.0,0.00015548647355926467,0.00018356247771087372,0.00010328721506796275,0.0012100458607230639,1.0,0.00015644090049516074,0.0001819640016979849,0.00010435934037475572,0.00436341358872524,1.0,0.0001565333028803797,0.00018245336524429185,0.00010365909602475007,0.001875942297588815,1.0,0.00015561927463867854,0.000183040941453349,0.00010341478462710226,0.0013199165784365226,1.0,0.00015623477795344444,0.00018268181512076144,0.00010327092810810016,0.0008250637280537397
109122.843229,1.0,0.00015453655604304146,0.00018417063510923877,0.00010112511024384558,0.001712742380326233,1.0,0.00015267943974853044,0.00018566161780926265,9.974088351743601e-05,0.008004106269368243,1.0,0.00024515665147689165,0.00024883159765317394,0.0001539209667065831,0.84145918910791,1.0,0.00015547887697449974,0.00018420152757627585,0.00010123621053599199,0.0012114626689060325,1.0,0.00015607940595104556,0.0001829540076580039,0.00010030152672393293,0.00436622574146453,1.0,0.00015635243863626385,0.0001829659256692573,0.00010116765222169835,0.0018781843948901937,1.0,0.00015513703330487577,0.00018353271590795315,0.00010128327147976129,0.001321103869134231,1.0,0.00015616767343456096,0.000182544177412393,0.00010157369700185493,0.0008257258382968865
109123.0914489,1.0,0.00015490736042364747,0.000182513454577955,9.969228977480689e-05,0.001710797002735474,1.0,0.00015192391796858734,0.00018355220320562246,9.63353888559256e-05,0.008008536554647724,1.0,0.00021903185567323757,0.0002137749017691914,5.9129797086304156e-05,0.8370359138930773,1.0,0.00015646076357879143,0.00018270636501602417,0.0001001860346419511,0.0012102791446261662,1.0,0.00015527356942811739,0.00018387040985492678,9.818309792578974e-05,0.004364999974099867,1.0,0.000157219847263915,0.00018266278545818514,9.964536605979675e-05,0.0018765752688049415,1.0,0.00015621906747351482,0.00018319422168993398,0.00010013677861643983,0.0013198378200846698,1.0,0.00015610396816376475,0.00018277432271854088,0.00010076825874466668,0.0008254498936966284
109123.3391927,1.0,0.00015490673843809405,0.0001819339368884593,0.00010089004605525537,0.0017103688320064757,1.0,0.00015267298295666993,0.00018283924935168943,9.90278501620313e-05,0.008027532811455032,1.0,0.00015910498822597834,0.0002463894644494042,0.0001556240567577454,0.8586687092835968,1.0,0.00015688047274330737,0.0001817360887634627,0.0001012501058266342,0.0012095923715382169,1.0,0.00015515710965382243,0.00018438061495593835,9.996978054166782e-05,0.004365226743818101,1.0,0.00015755020298228233,0.0001821878060704728,0.00010080270884523665,0.001875466971237987,1.0,0.00015663477674170094,0.000182768024712112,0.00010110927099528133,0.0013191039648881113,1.0,0.0001559915625733354,0.00018300595845060474,0.00010145467076636309,0.0008250725589194984
109123.5874059,1.0,0.0001559066213767161,0.0001812188904450917,0.00010326605899403917,0.0017128419332960612,1.0,0.0001546898104453633,0.00018093564145058927,0.000104385241860767,0.008061970519976636,1.0,0.00018723402061875295,0.00026226810758226397,0.0002666364929162895,0.8769948868072761,1.0,0.00015683472415200467,0.00018141566318931557,0.00010325927235175238,0.0012101564403836388,1.0,0.00015588564073261557,0.00018251492146403118,0.0001037691013925146,0.004369198876797988,1.0,0.00015750525534080655,0.00018163611876818617,0.00010319609760821152,0.0018759190548241814,1.0,0.00015678132698613748,0.00018203251439180817,0.00010317522736726094,0.001319904448630797,1.0,0.0001563388818380652,0.00018234482962485363,0.00010303198893543622,0.000825134133333102
