# Muestra única AURA
# Timestamp: 625614.9707941001
# Fecha: 20250424_185935
Valor
16.36205291748047
0.0
15.955360412597656
0.0
0.0
0.0
11.7604398727417
0.0
16.30309295654297
0.0
15.89783000946045
0.0
0.0
0.0
11.718070030212402
0.0
16.115493774414062
0.0
15.714776992797852
0.0
0.0
0.0
11.583258628845215
0.0
15.806428909301758
0.0
15.413202285766602
0.0
0.0
0.0
11.361159324645996
0.0
13.0995454788208
0.0
12.77198314666748
0.0
0.0
0.0
9.415932655334473
0.0
