Timestamp,Canal1_Delta,Canal1_Theta,Canal1_Alpha,Canal1_Beta,Canal1_Gamma,Canal2_Delta,Canal2_Theta,Canal2_Alpha,Canal2_Beta,Canal2_Gamma,Canal3_Delta,Canal3_Theta,Canal3_Alpha,Canal3_Beta,Canal3_Gamma,Canal4_Delta,Canal4_Theta,Canal4_Alpha,Canal4_Beta,Canal4_Gamma,Canal5_Delta,Canal5_Theta,Canal5_Alpha,Canal5_Beta,Canal5_Gamma,Canal6_Delta,Canal6_Theta,Canal6_Alpha,Canal6_Beta,Canal6_Gamma,Canal7_Delta,Canal7_Theta,Canal7_Alpha,Canal7_Beta,Canal7_Gamma,Canal8_Delta,Canal8_Theta,Canal8_Alpha,Canal8_Beta,Canal8_Gamma
261291.9378185,1.0,6.042457727485951e-07,4.9548986460159607e-08,2.481498379686017e-08,0.001340850936063598,1.0,5.568612138541045e-07,8.299450587132978e-08,3.606886650197056e-08,0.0013663917131501487,1.0,4.471967120140883e-07,4.398915126697434e-08,7.754562394546342e-09,0.0003513256751646247,1.0,5.068120745970338e-07,7.912655296665348e-08,1.663001592397212e-08,0.0007551519117861035,1.0,5.85772014092205e-07,1.3336959309995496e-07,3.396379687509779e-08,0.0012827868068623165,1.0,1.2436190484753635e-06,9.046846300825296e-07,1.680598023286414e-07,0.005362156009052789,1.0,4.991915942375068e-07,8.040122332057047e-08,3.9765155402603825e-08,0.0006696357291611727,1.0,4.5814494639009784e-07,8.808698935755354e-08,4.9309645639163093e-08,0.0010002288781393296
261292.0051223999,1.0,4.747740099008614e-07,4.925921186282777e-08,2.089349158549383e-08,0.0013462786091451176,1.0,4.895740322962067e-07,1.0242406102170261e-07,2.6770048426755018e-08,0.001372362844039091,1.0,4.2133510980832463e-07,5.2485667185344686e-08,8.388488807297327e-09,0.00035258115398255493,1.0,4.3252226715652155e-07,6.36869269641198e-08,1.5102647320233706e-08,0.0007578384915107288,1.0,5.068191616710737e-07,1.7864805288954982e-07,2.7617150853825966e-08,0.0012864380176114383,1.0,9.142904886379294e-07,6.469351467020229e-07,9.790687683035696e-08,0.005381227188366298,1.0,4.895528491083217e-07,6.525793427540383e-08,2.2057418397349248e-08,0.0006719865833877722,1.0,4.301020741897387e-07,8.865511204221183e-08,2.7476029078246693e-08,0.0010029378907194808
261292.0711477999,1.0,7.764681028973184e-07,8.440204650014826e-08,2.4960569541958185e-08,0.0013820969014031576,1.0,8.291676720339914e-07,7.97239097051657e-08,2.453515457675724e-08,0.001408365755345331,1.0,5.162326816127266e-07,4.715581335516558e-08,8.550092306773188e-09,0.00036126984766924713,1.0,5.163416299240257e-07,8.854002415978097e-08,1.743649525506659e-08,0.0007771099273830681,1.0,6.17686721647299e-07,7.62589126950257e-08,1.8237454993947876e-08,0.0013163678918199472,1.0,9.725991668920135e-07,5.725647393183024e-07,1.030480631777456e-07,0.0055261050487945985,1.0,5.15387178618251e-07,7.30509179379738e-08,1.4250681730317725e-08,0.0006889349706193706,1.0,5.515566141820657e-07,7.910895892599954e-08,1.7892699697898245e-08,0.001027018173080903
261292.3175749999,1.0,5.864727153393985e-07,1.0455873195778992e-07,3.591187421326826e-08,0.0013885777481170264,1.0,6.500267099179993e-07,9.62924932549802e-08,3.3234817778747345e-08,0.0014156195138274135,1.0,5.042396202805571e-07,4.3307764146892186e-08,9.564939964658565e-09,0.0003660865061149147,1.0,4.661147456659058e-07,7.251580322904516e-08,2.3649410228493e-08,0.0007866458611106218,1.0,5.707402649524728e-07,5.61497616367137e-08,2.6369716023395433e-08,0.0013327559452577355,1.0,7.001581124393379e-07,3.0656303254548006e-07,1.4991630661678269e-07,0.005581977377306323,1.0,4.6052223363337254e-07,4.9146487281158216e-08,1.972902045646731e-08,0.0006988857386771614,1.0,5.325930937945127e-07,7.787612156568963e-08,2.7519760431616078e-08,0.001041546654616681
261292.56549909996,1.0,3.646120251463943e-07,8.193148732806796e-08,4.098544140833857e-08,0.0013759979835671853,1.0,3.162763686563186e-07,8.866296538830252e-08,4.034780804464362e-08,0.0014105939990972506,1.0,3.743141822129555e-07,4.139224643214268e-08,9.89887300947168e-09,0.0003652899323176393,1.0,3.754947123999847e-07,4.8350689105205453e-08,2.6232481248406322e-08,0.0007812445184298929,1.0,3.9973277974988225e-07,6.553344144531653e-08,2.4981246241216722e-08,0.0013257510169068154,1.0,6.134558145712242e-07,2.9890097966353174e-07,2.066109848113424e-07,0.005529383606427321,1.0,3.96785191935739e-07,5.3330448627343636e-08,2.284657344391276e-08,0.0006954237065166819,1.0,3.997858616090388e-07,6.867094858537119e-08,2.986008602750562e-08,0.001036667252523657
261292.94617549996,1.0,5.640105082697658e-07,5.2320407462048607e-08,2.7046510675357785e-08,0.0013650721029824287,1.0,5.434013340486281e-07,4.985006612425718e-08,3.5644107766914744e-08,0.0014010310861319888,1.0,4.327344516083318e-07,4.015334209014928e-08,9.62810488112677e-09,0.00036125474526256323,1.0,5.070663943473878e-07,4.6954858490072247e-08,2.1623752369697306e-08,0.0007724506507496781,1.0,5.237392193039277e-07,7.179572091260416e-08,1.8999696444894626e-08,0.0013061513402290253,1.0,7.14165865669086e-07,2.8454709995325353e-07,1.7380964182194602e-07,0.005463621330617074,1.0,5.083198899320498e-07,6.477970781909045e-08,1.9500121376503145e-08,0.000686640779372254,1.0,4.585642761718899e-07,6.102279408830893e-08,1.842070221637925e-08,0.0010245176317566613
261293.72588939997,1.0,6.54607758495003e-07,3.744592049387921e-08,1.683293467221165e-08,0.0013442820637686768,1.0,6.783181939990662e-07,5.2537395571177047e-08,2.094411886876131e-08,0.0013802369956278772,1.0,4.548723420791534e-07,4.125831509272262e-08,6.448666760552707e-09,0.0003554368549446417,1.0,5.493709119242521e-07,3.6734273138935334e-08,1.7311491155442563e-08,0.0007604707586606299,1.0,5.440597821580162e-07,5.97010033500635e-08,1.3285625667007936e-08,0.0012849741846676815,1.0,8.879703732145069e-07,1.7026279462181648e-07,1.3674180685601235e-07,0.005379602972815306,1.0,5.474234255016664e-07,4.999361896845696e-08,1.518511415496156e-08,0.000675701303218013,1.0,4.607074242121721e-07,5.77099240138062e-08,1.5144153904790402e-08,0.0010080537166071396
261293.8692934,1.0,5.22326033978551e-07,3.170050628817691e-08,1.1214466063303039e-08,0.0013342356039255266,1.0,5.605005871736489e-07,4.4283878443693694e-08,1.5959437703429712e-08,0.0013710611958702907,1.0,4.08775125108255e-07,3.699737618310826e-08,4.563969226165336e-09,0.00035241998420628616,1.0,4.7018755885678943e-07,3.767844482718621e-08,9.027744073414527e-09,0.0007542482382145156,1.0,4.7218308904029147e-07,4.253490959853488e-08,1.126924061844335e-08,0.001275398650326524,1.0,8.800095817725063e-07,1.1142724142726724e-07,6.611399957124641e-08,0.005338779184763003,1.0,4.789409539743241e-07,3.820116852810484e-08,7.642028399051183e-09,0.00066983754805554,1.0,3.9380796696167334e-07,4.9241660608895764e-08,1.5665558458729348e-08,0.0009991782926297831
261293.914044,1.0,3.3131122275779713e-07,2.9577871430049457e-08,1.1436757204710844e-08,0.0013317967919394683,1.0,3.438191210006333e-07,3.178718161176345e-08,1.698467842926677e-08,0.0013693138579258827,1.0,3.4388854401772523e-07,2.8838923106213418e-08,4.704676303117292e-09,0.00035204722315068096,1.0,3.385533563810699e-07,3.728490823968663e-08,7.141157157173618e-09,0.0007537507225428768,1.0,3.4026205114468893e-07,2.484897968483117e-08,1.2148291884142818e-08,0.001273553655694766,1.0,3.6938810226823225e-07,5.2300805842042885e-08,3.704006395682172e-08,0.005336940025827318,1.0,3.4482990145195667e-07,2.3760548434415182e-08,4.838718856274888e-09,0.0006694260146187059,1.0,3.0173159824264277e-07,2.4601964866110613e-08,1.5323013010719303e-08,0.0009988961097035275
261293.9608971,1.0,3.0750807774136256e-07,3.284945578085028e-08,7.029276124698276e-09,0.0013294698634055897,1.0,3.078981776642965e-07,3.8913214037112895e-08,9.373323710274383e-09,0.0013670632181438133,1.0,3.3584462332636403e-07,2.719799325973029e-08,3.100366986703185e-09,0.00035163619142143416,1.0,3.357135734736464e-07,2.5965423442190937e-08,7.318104409694967e-09,0.000752948396119114,1.0,3.48667409450635e-07,2.218056141403492e-08,8.614045040152366e-09,0.0012715181304986897,1.0,3.1316910923056236e-07,2.3130889712707102e-08,3.883810190050646e-08,0.005336131588507808,1.0,3.5151854286253944e-07,2.1887812473205097e-08,4.8134662322470385e-09,0.0006687391376955636,1.0,3.2836608873450607e-07,2.752474556657331e-08,1.2245758122148552e-08,0.000998302809283235
261294.0534652999,1.0,4.011501211536588e-07,6.112238045522412e-08,1.1202867407018166e-08,0.0013247976090870178,1.0,4.260761357923662e-07,7.041923331478395e-08,1.103255652210542e-08,0.0013629359170372034,1.0,4.0459649294206273e-07,4.192041761153339e-08,4.192786188467056e-09,0.00035046800833890497,1.0,4.254382904761289e-07,4.0100550080602615e-08,7.215301571400193e-09,0.000750631004191981,1.0,4.694637625322671e-07,4.851848846885707e-08,1.1370795699495368e-08,0.001265958437054394,1.0,5.510329829707567e-07,4.758842026090164e-08,4.346838193887093e-08,0.005321586382341403,1.0,4.296523869122453e-07,3.680077162829732e-08,6.796643080613671e-09,0.0006667443601758832,1.0,4.35620292080099e-07,4.846855218250994e-08,1.247878090746452e-08,0.0009947959361685974
261294.30149209988,1.0,4.3916043149913703e-07,8.196954019456247e-08,2.23768259703115e-08,0.0013178052787347354,1.0,4.64625279434125e-07,9.335698650581496e-08,1.6476972080156664e-08,0.0013569326671587115,1.0,4.352900508091441e-07,4.768641400982448e-08,6.960765395948734e-09,0.0003490143282874456,1.0,4.596410666607952e-07,6.035935525306105e-08,1.583608101877238e-08,0.0007470716200565782,1.0,5.094870494911939e-07,5.965210704773538e-08,1.8238287363802252e-08,0.0012592036768918303,1.0,6.259348786964864e-07,1.1231723830868974e-07,6.549786552685534e-08,0.0053001847414948745,1.0,4.546208011750638e-07,5.3524839379234434e-08,1.1467222807579442e-08,0.0006641497040611196,1.0,4.6479839331868394e-07,6.380102644596337e-08,2.0370265307855258e-08,0.0009903087651825504
261294.54939439992,1.0,4.422048721713902e-07,9.313194159637286e-08,3.7803635304971054e-08,0.00130765934856679,1.0,4.256361007121637e-07,7.473616544815859e-08,2.3096309083600577e-08,0.001348965713184921,1.0,4.1526012315724515e-07,4.234727101757174e-08,8.704827291092226e-09,0.0003470077584315965,1.0,4.5370417031153716e-07,7.069469981393623e-08,4.097449045669343e-08,0.0007427084794483168,1.0,4.788394550914787e-07,6.255856199611452e-08,2.1192364400788448e-08,0.001250600956418309,1.0,5.376815999658562e-07,1.8602521944858007e-07,1.1598759621271661e-07,0.00526522708938135,1.0,4.5941449794697634e-07,6.267681711073874e-08,1.6318249371585023e-08,0.0006600735597586452,1.0,4.5507346395327833e-07,7.079155047869575e-08,2.53266813409949e-08,0.000984251302441379
261294.83397989997,1.0,4.668128291747396e-07,1.2034214398281944e-07,5.307333043353535e-08,0.0013069577618419,1.0,4.53987071654976e-07,1.0995223586153436e-07,3.085646969716571e-08,0.0013518158140793746,1.0,3.877803833333523e-07,4.579778656987817e-08,9.288411738557132e-09,0.0003479431529573252,1.0,4.4652282821425666e-07,6.990586378884664e-08,8.510218126064935e-08,0.0007438009564987491,1.0,4.226383390436213e-07,7.465600146925273e-08,2.585302151273994e-08,0.001252581349772456,1.0,6.162608700377788e-07,2.56773719853244e-07,2.2704619502348227e-07,0.00528550901539283,1.0,4.556645559809526e-07,6.035248352678619e-08,2.1118328829149282e-08,0.0006620071442621951,1.0,4.310255630335724e-07,7.307846682219327e-08,3.266520289057255e-08,0.0009871501877443192
261295.59942039996,1.0,4.1875816623198437e-07,8.034949192601763e-08,4.476869950257478e-08,0.0013266095921828978,1.0,4.453554648923962e-07,9.678768802687497e-08,3.044135706906509e-08,0.001371979161383803,1.0,4.007843880529089e-07,4.317308908048999e-08,1.0041334853327331e-08,0.00035314745744601623,1.0,4.4030719548679173e-07,6.819076668722417e-08,6.7892139864552e-08,0.0007558999957569998,1.0,4.1570363843001286e-07,7.278348665282154e-08,2.5969606966767894e-08,0.001270439436906818,1.0,6.047754786510369e-07,2.094487972737793e-07,1.5624412720393172e-07,0.005372633016106598,1.0,4.52174436734444e-07,5.102791251956815e-08,1.5687571558315243e-08,0.000671656437918682,1.0,4.3017995763249274e-07,6.141376264929314e-08,2.465705180640268e-08,0.0010012418051698548
261295.9565249,1.0,3.740909099099186e-07,4.7545506860799055e-08,3.2699841594012063e-08,0.0013370345181181352,1.0,3.9972204640311997e-07,4.686137016669564e-08,1.514179554909278e-08,0.001379743397566805,1.0,4.039221516146657e-07,3.268175478921182e-08,5.616018839612198e-09,0.00035482602501098,1.0,3.9780504365933304e-07,4.809333028311864e-08,3.959954910946672e-08,0.0007605919399746833,1.0,3.8903251100260636e-07,4.678632177402137e-08,1.3779280423355764e-08,0.0012762754028921392,1.0,5.090385207832276e-07,1.4115212195263848e-07,8.113523913014713e-08,0.005405453195978705,1.0,4.013985876094152e-07,4.436394923571214e-08,9.357113122275844e-09,0.0006748011853298099,1.0,4.001971242020386e-07,4.3852507768143773e-08,1.3366949730490594e-08,0.0010055041778769985
261296.0113284,1.0,3.539698151833863e-07,5.1026070923804876e-08,3.314634454457512e-08,0.001334338417586423,1.0,3.411839916940255e-07,4.885604023027175e-08,1.1670568728910279e-08,0.0013768508279857967,1.0,3.625360398263618e-07,3.022529905200766e-08,3.6419970990592057e-09,0.00035414139645414917,1.0,3.3972930222657665e-07,4.428848915636588e-08,4.481239859110765e-08,0.0007602229467350086,1.0,3.123880018242098e-07,3.836675391088724e-08,1.3421895836561487e-08,0.001272230892730509,1.0,3.3787446656332804e-07,1.7002036407384434e-07,1.4483421224181254e-07,0.005394389626723515,1.0,3.3105850298859155e-07,4.208665242325569e-08,1.0552283711195228e-08,0.0006734665306485373,1.0,3.2460749238752594e-07,3.788625634244505e-08,1.3769632161481187e-08,0.0010032919124074102
261296.0517859,1.0,3.5280097811810676e-07,5.385957510973534e-08,2.221329701388469e-08,0.0013348988705170917,1.0,3.384436232890645e-07,5.4442734733752e-08,1.0035939885249611e-08,0.0013765643914187195,1.0,3.4458186991154455e-07,3.192775753266556e-08,2.546211318219603e-09,0.00035393284283145296,1.0,3.192247388137918e-07,4.570988574051916e-08,3.1586367818884524e-08,0.0007590759203352741,1.0,3.189060434187797e-07,5.040935532279604e-08,1.1435877357919818e-08,0.0012716029846959159,1.0,1.9956107689948457e-07,2.1370918043088115e-07,1.1845434335663798e-07,0.005398436756568161,1.0,3.164129781563857e-07,5.0212226293062996e-08,1.1005056321031674e-08,0.0006730903728933339,1.0,3.068829533161358e-07,4.945014645093352e-08,1.4890607763161602e-08,0.0010030360279987462
