Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1743057210.959496,0.086,0.8658,-0.336,0.4417,-0.6158,-0.1975,-0.0136,-0.3992
1743057211.018191,0.213,0.288,0.7696,0.4035,-0.9685,0.1343,-0.2576,0.1278
1743057211.070017,-0.5869,0.9872,-0.6649,0.6923,-0.8043,0.0624,-0.1402,-0.2005
1743057211.123214,0.6824,0.9788,0.7037,-0.4291,-0.8063,-0.915,0.5015,0.2889
1743057211.17465,-0.2816,0.5368,-0.6481,0.2481,0.5087,0.2214,0.2982,-0.5835
1743057211.225866,-0.9693,0.6316,0.6226,-0.0001,-0.0997,-0.6103,-0.7349,0.8458
1743057211.277575,-0.4543,0.5389,-0.0188,-0.6235,-0.8819,0.7017,0.8811,-0.9012
1743057211.329172,0.4666,0.5846,0.9179,-0.9825,0.4819,-0.9103,0.0633,0.9515
1743057211.381186,0.5752,0.7273,0.4771,0.0708,-0.7085,-0.478,0.7877,0.3294
1743057211.432469,0.749,-0.5036,0.9364,-0.7092,-0.0928,0.8911,0.6443,0.9405
1743057211.484824,0.8592,-0.036,0.4927,0.0852,-0.1421,-0.0798,0.6694,0.6683
1743057211.537537,-0.5194,-0.4863,-0.1634,-0.3808,-0.0981,-0.215,0.091,0.9351
1743057211.590015,0.628,0.3722,-0.3396,-0.1048,0.6563,0.9206,-0.9878,-0.5662
1743057211.643097,0.7614,0.9101,-0.6414,0.8339,-0.1739,0.5993,0.1582,-0.8294
1743057211.703066,-0.1735,-0.545,-0.7634,-0.9257,-0.8066,0.0633,-0.1205,0.0342
1743057211.755226,0.1932,0.097,0.8327,0.1175,-0.1413,0.0041,-0.5102,0.8677
1743057211.806738,0.6952,0.6017,-0.9747,-0.4703,-0.8161,0.4645,-0.3968,-0.3669
1743057211.858979,-0.2755,-0.6685,0.6612,-0.9073,0.696,0.808,-0.0853,0.869
1743057211.910998,0.1805,0.4803,0.9932,-0.3011,-0.6787,0.0202,-0.4255,0.1644
1743057211.963165,0.9718,-0.4302,0.8494,0.2138,-0.5032,0.7206,0.8092,0.4902
1743057212.014589,-0.3824,-0.5597,0.2482,0.0461,-0.0038,0.919,-0.4372,0.9102
1743057212.068135,-0.6094,-0.7429,0.795,-0.4369,0.4136,-0.0092,0.9896,0.302
1743057212.120623,0.9643,-0.0669,-0.5197,0.3504,-0.0224,0.4413,0.5803,0.6381
1743057212.171669,0.7485,0.7207,-0.9328,-0.6304,-0.6303,-0.5428,0.6377,-0.4052
1743057212.22261,0.1397,-0.1638,0.0007,0.3412,-0.2462,-0.6352,-0.3579,-0.7789
1743057212.275173,-0.6393,-0.4667,-0.853,-0.5889,-0.2833,-0.5664,-0.9707,0.0031
1743057212.327561,0.01,0.0743,-0.3228,0.9027,0.1858,-0.7678,0.6449,-0.0379
1743057212.379315,0.307,0.7563,-0.3171,-0.7427,0.0924,0.3541,0.665,-0.3779
1743057212.431948,-0.0945,0.4412,0.3494,-0.2509,0.024,-0.1003,0.1555,-0.5885
