Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1743057230.987992,0.0904,-0.6678,-0.4235,-0.0025,0.0602,-0.0584,0.3259,-0.5123
1743057231.040631,0.5271,-0.853,-0.2158,-0.346,-0.0073,-0.3951,-0.1992,-0.3256
1743057231.093021,-0.7224,0.0925,-0.4256,-0.2437,-0.1576,0.7602,0.5452,0.6251
1743057231.145156,0.4299,0.0586,0.3106,0.2642,0.2163,0.0239,0.3327,0.3618
1743057231.197655,0.7473,-0.4813,0.6178,-0.9917,0.6188,0.7432,-0.8271,-0.2379
1743057231.249701,0.6949,0.8974,0.3498,0.935,-0.3031,0.4358,-0.8359,-0.4996
1743057231.301083,-0.3355,-0.6469,0.0068,-0.3175,0.1461,0.8442,-0.1818,0.5255
1743057231.353118,-0.5388,-0.8081,-0.2633,-0.3276,-0.9894,-0.9076,-0.7609,-0.2422
1743057231.404489,0.9989,0.093,0.7815,0.5387,-0.3297,0.6527,0.9726,-0.1721
1743057231.455655,-0.0468,-0.9889,0.8496,-0.8565,-0.5401,-0.4356,0.2853,-0.1373
1743057231.507274,0.4189,-0.031,0.7515,-0.4791,-0.2116,-0.1015,-0.6328,-0.2925
1743057231.560793,-0.1332,0.4921,-0.1615,0.7981,0.0464,0.4449,-0.4893,-0.8211
1743057231.619899,0.9501,0.8807,-0.125,-0.5546,0.9439,-0.6528,-0.7226,0.7634
1743057231.671474,0.7287,0.4603,-0.7651,0.1406,-0.643,0.0821,-0.3204,0.5449
1743057231.722885,-0.7537,-0.5053,-0.5895,0.2355,-0.7509,0.6457,0.9749,0.2672
1743057231.774926,0.4423,-0.5922,-0.3414,0.1216,-0.5096,-0.1096,-0.492,0.3241
1743057231.826691,-0.7882,-0.3481,0.3331,-0.4209,-0.9587,0.9942,-0.0011,-0.6018
1743057231.878907,-0.0198,-0.2699,-0.2998,0.103,0.3039,0.676,-0.8961,-0.6973
1743057231.930835,0.8258,-0.797,-0.5771,-0.7724,0.1813,0.3,-0.3322,-0.3305
1743057231.982723,0.3293,0.7772,-0.8343,-0.9446,-0.562,-0.5256,-0.8383,-0.1303
1743057232.034206,0.1006,-0.8031,-0.0488,-0.4912,-0.2025,0.5714,0.6356,-0.1425
1743057232.086452,0.3265,0.5963,-0.9877,0.6444,0.4063,0.0407,0.1224,-0.0057
1743057232.13778,-0.9457,-0.6237,-0.7429,-0.1694,0.2894,0.027,0.5396,0.6033
1743057232.189291,0.3629,-0.6643,-0.8097,0.7434,-0.7262,0.4952,0.8894,-0.0433
1743057232.240549,0.2807,0.9587,-0.1644,-0.3003,-0.9549,-0.8064,-0.869,0.89
1743057232.291849,-0.5127,0.9657,0.3847,0.6161,0.2853,0.6399,0.2199,-0.1387
1743057232.344309,-0.8906,-0.7452,0.5432,0.2351,-0.1132,-0.4638,-0.4139,-0.9266
1743057232.395774,-0.9845,-0.2681,0.6885,-0.673,0.1327,0.7301,-0.677,0.9128
1743057232.446936,-0.7562,0.555,-0.9345,-0.1748,0.0219,-0.6531,0.4826,0.3587
1743057232.498225,-0.2901,-0.0488,0.8423,-0.6755,0.4917,-0.5546,-0.5801,-0.3459
1743057232.550132,-0.3826,-0.4348,-0.0442,-0.1826,0.4486,0.2368,-0.9265,-0.6503
1743057232.602631,0.7307,0.0605,0.7208,0.023,-0.4586,-0.1086,-0.0149,0.7903
1743057232.654913,-0.458,-0.467,0.8671,0.3147,-0.9375,0.4883,-0.2066,0.9383
1743057232.707325,0.95,-0.5584,-0.3139,-0.1697,-0.6247,-0.4636,0.6829,0.592
1743057232.758974,0.8661,0.3701,-0.2521,0.1636,-0.2835,0.2548,-0.3035,0.4378
1743057232.812452,0.2282,-0.5968,-0.5317,-0.4927,0.0933,0.9063,-0.6115,0.3823
1743057232.865107,-0.2141,0.9893,0.8514,-0.7819,-0.2409,-0.8448,-0.1353,-0.0977
1743057232.920497,-0.2521,0.9223,-0.2443,-0.9789,-0.7277,-0.9262,-0.2624,-0.7964
1743057232.976075,-0.1279,0.5699,-0.7098,0.7306,-0.101,-0.1793,-0.5731,-0.4854
1743057233.02754,-0.3255,0.3117,0.055,0.5914,-0.4478,0.72,-0.0975,-0.0412
1743057233.0798,-0.905,-0.902,-0.7194,-0.1083,0.343,0.0014,0.7431,0.9004
1743057233.131396,0.1918,0.0556,0.8592,-0.9585,0.2074,0.9962,0.9071,0.0572
1743057233.183619,-0.5054,0.1107,0.5564,0.4088,0.9228,0.8897,-0.3139,0.79
1743057233.236526,0.1745,-0.7449,-0.3524,-0.5131,-0.5849,-0.2904,-0.4786,0.5637
1743057233.28886,0.3862,0.5226,0.8789,-0.3258,-0.3796,-0.235,0.6171,0.3788
1743057233.341234,0.0662,0.2613,0.0517,-0.29,-0.0268,0.4203,0.6703,-0.2729
1743057233.394322,-0.2562,-0.3738,-0.9031,0.0015,0.0273,0.0486,0.5754,0.7961
1743057233.446282,-0.5457,0.8481,-0.8275,-0.4892,0.3748,-0.2308,-0.7582,-0.6192
1743057233.498111,0.4909,-0.1098,0.5342,-0.1079,0.2395,0.7031,-0.3854,0.5294
1743057233.549758,-0.97,0.143,0.0277,0.7972,0.7756,0.0682,-0.5318,0.3575
1743057233.601263,-0.8904,-0.7232,-0.0997,-0.4059,0.8947,0.304,-0.9185,-0.5672
1743057233.653768,0.4757,-0.9455,-0.3764,0.779,-0.5096,0.6314,-0.5186,0.645
1743057233.705326,0.8918,0.7754,-0.0812,-0.0731,-0.4747,-0.4432,0.8421,0.3284
1743057233.757166,-0.9587,-0.0314,-0.254,-0.241,0.4415,0.9014,-0.848,0.9021
1743057233.80857,0.3922,-0.2483,-0.6004,-0.1312,0.5459,-0.5785,0.2697,0.5756
1743057233.85987,0.329,0.1449,-0.4483,-0.1103,0.6023,-0.4613,0.8895,-0.5819
1743057233.912085,0.0934,0.9702,-0.6138,-0.1275,0.1723,0.4453,0.005,0.0102
1743057233.963992,0.5281,0.6238,0.3754,-0.4102,-0.5706,0.2936,0.3655,-0.4125
1743057234.015878,0.5374,-0.215,-0.9313,0.3086,0.0589,0.2202,-0.4449,0.53
1743057234.067525,0.931,0.9587,0.0388,0.4354,0.2991,0.8435,0.734,0.7252
1743057234.119022,0.7713,-0.0067,-0.2196,0.6718,0.3931,-0.3952,-0.3506,-0.8891
1743057234.16987,-0.5609,-0.7714,0.611,0.7377,0.7471,0.1561,-0.5202,-0.611
1743057234.220835,0.6571,0.3064,0.739,-0.8536,-0.6068,0.3551,0.6439,0.9748
