Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1743057271.06245,0.3217,-0.0553,-0.4166,0.3852,0.5492,-0.9291,0.674,0.7889
1743057271.118605,-0.039,-0.9551,0.6242,-0.8402,-0.6779,0.4436,0.0894,0.3242
1743057271.16992,0.3704,-0.7095,0.2386,-0.7479,0.1247,0.796,0.1694,0.914
1743057271.222147,-0.9358,0.4109,-0.3251,0.1149,-0.5075,-0.8506,0.6663,-0.1346
1743057271.274246,0.7243,0.4681,0.4306,-0.7573,0.5095,-0.0161,0.4512,-0.205
1743057271.325645,0.3012,-0.2156,0.8335,-0.2473,-0.3846,-0.0865,0.6738,-0.9699
1743057271.377238,0.1622,-0.3022,0.2911,-0.2548,-0.6886,0.6415,0.5216,-0.096
1743057271.429125,-0.3696,0.9322,-0.2548,-0.1685,0.677,-0.3529,0.0163,-0.9666
1743057271.481108,-0.956,0.5498,0.2244,0.9983,0.3298,-0.4183,0.1035,-0.6875
1743057271.53257,-0.1082,0.702,0.9682,-0.6857,0.8754,-0.829,0.0857,-0.9693
1743057271.584229,-0.9422,-0.913,0.4744,-0.6065,0.9591,-0.6915,0.4509,-0.4455
1743057271.636454,-0.572,-0.444,-0.9664,0.5859,-0.7122,0.6266,-0.3973,0.6118
1743057271.688266,0.2379,-0.9789,-0.2238,0.9286,-0.6348,-0.4963,0.3706,-0.468
1743057271.740128,0.109,-0.71,-0.1894,-0.0734,0.5467,0.2621,-0.5821,0.1953
1743057271.791861,0.5251,0.9802,0.0872,-0.0498,-0.5031,0.0724,0.228,-0.367
1743057271.842905,0.35,-0.1568,-0.609,-0.3036,-0.6141,0.6623,-0.0524,0.9007
1743057271.894067,0.1492,-0.1179,-0.323,0.9338,0.8279,-0.7733,0.8162,-0.9098
1743057271.94533,-0.1163,0.0014,0.8304,0.0975,-0.9796,0.4197,-0.9828,-0.0569
1743057271.997664,-0.5291,0.1647,0.0338,-0.2647,0.3936,0.5868,0.7416,0.4996
1743057272.04908,-0.6805,-0.7452,0.9977,-0.3675,-0.4349,0.4885,-0.2074,-0.9746
1743057272.100922,0.3797,-0.1985,-0.7118,0.8578,-0.0212,-0.8794,-0.0947,0.4841
1743057272.152745,0.449,0.6705,0.5283,-0.984,0.7832,0.018,0.5643,-0.3096
1743057272.204744,0.5864,0.808,-0.2667,-0.8605,-0.9178,-0.1176,-0.9916,0.8941
1743057272.25777,0.6332,0.8698,0.9771,-0.5736,0.5046,0.2061,-0.8019,-0.8149
1743057272.310694,-0.2905,0.9645,-0.4335,0.9238,0.9488,0.7545,0.6101,-0.6915
1743057272.361932,-0.0986,0.8462,-0.2971,0.5933,0.3944,-0.3981,-0.756,-0.6976
