Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1743057150.787471,-0.8239,-0.4278,-0.0152,0.6684,0.8895,-0.0349,-0.0811,-0.7332
1743057150.842567,-0.4889,-0.2622,0.6583,-0.6716,-0.8632,-0.1315,-0.9552,0.3106
1743057150.894394,-0.6855,0.1995,-0.8955,0.6131,-0.6569,0.8938,-0.3395,-0.6715
1743057150.946903,-0.0485,0.0723,0.8892,0.7371,0.0823,-0.234,0.5817,0.9825
1743057150.999068,0.0939,-0.5047,0.4932,0.432,0.5897,-0.615,0.0558,-0.75
1743057151.051102,-0.5949,-0.3249,0.9772,0.2378,0.6829,0.0545,-0.7086,-0.1462
1743057151.103811,0.6459,0.2235,0.0432,-0.8643,0.2487,-0.331,0.9723,0.9781
1743057151.156144,0.8934,-0.5385,0.5365,0.6048,-0.9189,0.9226,0.545,-0.8943
1743057151.207527,-0.4695,0.58,0.8438,-0.249,-0.1009,-0.1571,0.5635,0.9023
1743057151.259447,-0.4745,-0.1667,-0.1069,0.9235,0.9571,0.4794,-0.495,0.05
1743057151.311519,0.7235,-0.9953,-0.6489,-0.7227,-0.5368,0.2152,-0.1143,0.6636
1743057151.362682,0.8077,0.8323,-0.7797,0.5988,0.666,0.0224,-0.7345,0.3538
1743057151.414836,-0.5099,0.0823,0.5211,0.8997,-0.093,-0.2288,-0.5832,-0.0046
1743057151.471396,0.1539,-0.5686,-0.9604,0.8543,-0.8811,-0.7927,0.0098,0.7027
1743057151.526457,0.9462,0.3879,-0.4862,0.9698,-0.7473,-0.5188,-0.5007,0.6526
1743057151.577574,0.8125,-0.7866,0.5814,-0.6033,0.7175,-0.1466,-0.4966,0.6111
1743057151.628209,-0.4704,-0.5691,-0.0491,-0.0905,0.7141,0.2716,-0.1614,-0.2713
1743057151.679281,-0.6355,0.007,0.6474,0.4206,0.4608,-0.331,-0.1627,-0.2889
1743057151.731174,0.1266,0.1831,0.1549,0.7031,-0.7452,-0.2617,-0.7306,0.4238
1743057151.782002,0.3646,-0.9939,-0.8679,0.382,0.8047,0.3546,-0.8759,-0.4148
1743057151.832902,0.0757,0.2085,0.4522,0.8123,0.9418,-0.7104,-0.9796,0.9127
1743057151.884142,-0.6099,-0.6412,-0.2247,-0.7746,0.0317,-0.5439,-0.6499,-0.8961
1743057151.936464,0.3585,-0.2319,0.3177,-0.9621,0.8496,0.2657,0.0171,0.2586
1743057151.988222,0.5819,-0.5018,0.6457,0.6059,-0.692,0.3133,0.7207,0.5472
1743057152.039464,0.0035,-0.4001,0.124,0.1219,0.4239,-0.6444,-0.5284,0.9762
1743057152.091371,0.1621,-0.266,-0.7571,-0.4537,0.9192,-0.3155,0.7386,-0.5136
1743057152.144067,-0.286,-0.2142,-0.3482,-0.7212,-0.3677,-0.1745,0.565,-0.1195
1743057152.195502,-0.5818,-0.8324,0.6337,0.011,0.6424,-0.7473,-0.1114,0.0888
1743057152.247509,0.2232,-0.569,0.8314,0.2534,-0.2265,-0.5417,-0.9086,-0.1776
1743057152.299407,-0.6011,-0.6557,0.9532,-0.9562,-0.7318,0.4274,0.986,-0.98
1743057152.350683,-0.0719,0.1426,-0.7583,-0.2812,-0.6854,-0.9855,-0.0319,-0.6718
1743057152.404443,0.9883,-0.295,0.3407,-0.5914,0.1006,0.0434,0.8125,-0.3266
1743057152.455505,-0.6736,0.5689,-0.4391,-0.6282,0.7371,0.1248,0.0389,-0.6184
1743057152.506978,0.4139,-0.3833,-0.5222,0.8555,0.4978,0.8984,-0.0115,-0.7548
1743057152.560444,-0.2784,0.5222,-0.4099,-0.2254,-0.2499,0.8975,0.5671,0.4667
1743057152.614704,0.3792,0.838,0.115,0.6512,-0.0128,0.2576,0.5963,-0.2866
1743057152.672803,0.7656,0.527,0.4744,0.3167,0.0815,-0.7902,-0.8325,0.2001
1743057152.724273,0.087,0.6188,-0.1073,0.924,0.9988,-0.532,0.3286,-0.2604
1743057152.775643,-0.1008,-0.2841,0.6708,-0.799,0.7709,-0.8336,0.6886,-0.2235
1743057152.826594,0.2268,-0.944,-0.2598,-0.2412,0.6948,-0.756,0.3987,0.5371
1743057152.878827,0.2141,-0.6742,0.9934,0.0841,-0.4231,0.162,-0.2736,0.7875
1743057152.93108,0.5925,0.5506,-0.5274,0.3744,0.3409,0.84,0.5876,0.8155
1743057152.983563,-0.6815,0.346,-0.9683,0.2775,0.2625,0.7687,0.0392,0.8501
1743057153.035973,0.2122,-0.7913,0.0879,0.5694,0.8725,-0.1963,0.9616,0.951
1743057153.088337,-0.4153,-0.4162,0.8634,0.0172,0.3715,0.8315,-0.2154,0.6344
1743057153.140439,0.5375,-0.9187,-0.2886,-0.6854,-0.6875,-0.6711,0.6396,0.1518
1743057153.19206,-0.0763,-0.3366,-0.2209,-0.1876,-0.689,0.4884,-0.9681,-0.6989
1743057153.243915,-0.1074,-0.7703,-0.4365,0.7051,0.8039,0.5568,0.4431,0.9551
1743057153.295419,-0.5134,0.3277,0.038,-0.3228,-0.8116,-0.7826,-0.5405,0.3289
1743057153.346636,0.8231,-0.4074,0.0323,-0.3143,0.0593,0.1736,-0.7074,-0.5287
1743057153.398267,-0.9619,-0.7802,0.2391,-0.0835,-0.061,0.0402,0.6516,-0.3397
1743057153.450688,-0.5522,0.4655,-0.3787,-0.8292,-0.8868,-0.0001,0.1772,-0.5119
1743057153.503097,0.7199,0.0804,-0.6418,-0.8565,0.7635,0.2473,0.1868,0.3713
1743057153.554676,-0.8548,0.4755,-0.7374,0.0986,-0.3677,-0.5129,0.2533,0.6524
1743057153.608232,0.3599,0.8946,0.0955,-0.8471,0.3124,-0.8465,0.1501,0.4871
1743057153.660593,0.9817,-0.0644,0.9238,0.8642,0.1741,-0.9006,-0.4315,0.8332
1743057153.71321,-0.7399,0.3167,0.8891,-0.1302,-0.8479,-0.9128,-0.9823,0.7092
1743057153.764744,-0.0195,-0.341,-0.7655,0.024,-0.2464,0.6884,-0.9266,0.8631
1743057153.815877,-0.0113,-0.2579,-0.8998,-0.0379,0.2067,-0.6907,0.398,-0.5853
1743057153.867125,0.8398,-0.1339,0.5043,0.2726,0.736,-0.9553,-0.8344,0.2155
1743057153.918391,-0.2329,0.0782,-0.6594,0.7741,-0.1102,0.645,-0.7755,-0.4866
1743057153.970095,-0.9056,-0.8819,-0.9544,-0.3862,-0.2202,0.8839,0.2764,0.0785
1743057154.021583,-0.0786,-0.5856,-0.4709,-0.5011,-0.984,-0.3416,-0.3768,0.2776
1743057154.07509,0.7977,0.17,0.7941,0.1957,-0.1426,0.9265,0.7771,0.218
1743057154.1266,-0.9651,-0.2861,0.6174,0.6838,-0.0905,-0.505,-0.9729,0.886
1743057154.177774,0.3046,0.4591,-0.9269,-0.5228,0.1852,0.708,-0.2692,0.4187
1743057154.230098,0.5782,0.798,0.0308,0.8867,-0.3963,0.1034,0.5735,-0.704
1743057154.281646,0.4467,-0.3275,-0.7979,-0.0498,-0.9275,0.1421,0.551,0.763
1743057154.332842,-0.5542,-0.5632,0.4609,0.3512,-0.521,0.1133,-0.4677,0.2956
1743057154.385085,-0.8725,0.099,-0.4216,-0.5295,0.2238,-0.1516,0.8891,-0.295
1743057154.436918,0.5606,0.5539,0.6467,0.399,0.8799,0.3607,-0.7202,0.7421
1743057154.488277,0.035,0.2236,0.6925,0.3031,-0.7647,-0.6267,-0.1943,0.4859
1743057154.54005,-0.2368,-0.7366,-0.7206,-0.2329,-0.1351,0.0769,-0.3724,0.6481
1743057154.592495,-0.5061,0.9106,-0.8388,0.0034,-0.5984,-0.9837,-0.9313,0.3677
1743057154.643558,-0.032,-0.1784,0.3738,0.2332,-0.7582,0.7278,0.8059,-0.2583
1743057154.694785,-0.9382,-0.2758,-0.1086,0.2679,-0.8707,-0.0917,0.7485,-0.4624
1743057154.747105,-0.3698,-0.7168,-0.5421,0.8796,-0.1137,-0.0323,-0.7025,0.8909
1743057154.798263,0.5543,-0.757,0.0884,-0.389,0.8511,-0.0215,0.9049,-0.0308
1743057154.849433,0.025,-0.803,0.6099,0.4657,-0.2533,-0.533,-0.3993,-0.1003
1743057154.900941,0.0617,-0.8633,0.8769,-0.6931,0.7336,0.5553,0.9947,0.4345
1743057154.952154,-0.9706,0.0874,0.0719,0.8804,-0.7503,0.5888,-0.7553,0.1312
1743057155.003677,-0.7338,0.9789,-0.3778,-0.1241,-0.4563,-0.1938,0.5873,0.6087
1743057155.05505,0.3923,0.4906,0.6677,-0.3172,-0.1666,0.5917,-0.771,-0.6652
1743057155.106484,0.1827,-0.3752,-0.2647,0.2385,-0.8281,-0.2544,-0.3305,0.7793
1743057155.158129,-0.421,0.9562,0.4079,0.0549,0.6832,-0.6269,0.2909,0.1217
1743057155.209396,0.3067,-0.4663,-0.1591,-0.2927,0.6003,-0.339,-0.6056,0.5426
1743057155.260518,0.5608,0.1459,0.8942,0.2657,0.404,0.1497,0.5413,-0.9869
1743057155.311879,-0.5381,0.051,-0.0679,0.3129,-0.8981,0.7913,-0.0787,-0.0454
1743057155.363564,-0.9246,0.5101,-0.0037,-0.1196,-0.1529,-0.9186,0.1465,0.6581
1743057155.41527,0.7974,-0.4318,-0.5435,-0.5806,-0.6191,0.8457,-0.5882,-0.7322
1743057155.46625,-0.7758,0.7515,0.9183,-0.234,-0.9798,-0.3404,0.727,0.685
1743057155.517283,-0.4961,-0.2642,-0.4215,-0.3943,-0.6468,-0.055,-0.4457,0.6334
1743057155.567908,-0.3989,-0.9062,-0.8131,0.4971,0.7582,-0.3348,-0.3621,0.8023
1743057155.61916,-0.3476,-0.6443,0.2484,-0.4197,-0.7349,-0.5294,0.7603,-0.8145
1743057155.671514,-0.8688,0.2777,0.1071,-0.8933,-0.4805,0.9044,-0.447,0.4618
1743057155.72304,0.9155,0.5145,-0.4473,0.9154,-0.3566,0.4206,-0.6993,-0.6561
1743057155.775314,0.4233,-0.8297,-0.4321,-0.5881,0.7164,-0.5635,0.5308,-0.9528
1743057155.827472,-0.7056,-0.8108,0.7514,0.7748,-0.1436,-0.1317,0.2709,0.9091
1743057155.879377,-0.932,-0.2482,-0.5262,0.6561,0.0625,0.4404,0.7412,0.0727
1743057155.931604,-0.9289,-0.0371,0.4674,-0.3964,-0.9266,-0.8202,0.3831,-0.5222
1743057155.983669,0.6283,-0.1855,0.3783,-0.9186,-0.9144,-0.3989,-0.5726,0.1309
1743057156.03625,-0.6452,-0.4215,0.2975,0.9234,0.2101,-0.8328,0.5205,-0.2115
1743057156.087864,-0.9555,-0.2032,-0.7263,-0.7905,0.8679,0.5243,0.3305,-0.5082
1743057156.139597,-0.7219,0.0356,0.6195,-0.1876,0.6738,0.1065,0.3147,-0.0749
1743057156.191755,0.9602,0.0244,0.6684,0.1533,0.759,-0.1219,-0.821,0.5473
1743057156.24422,0.0751,0.0136,0.9624,0.7016,0.2672,-0.9767,-0.1884,0.566
1743057156.296289,-0.1947,-0.7998,-0.3485,0.0718,0.1078,-0.1044,-0.1317,-0.0311
1743057156.347581,0.2901,0.8258,0.0461,-0.5221,0.1783,0.5703,-0.4261,-0.9978
1743057156.399017,-0.3589,0.3583,0.8094,0.4418,0.6959,0.8527,-0.0212,-0.0639
1743057156.450724,-0.6673,0.3673,0.3955,0.0755,0.5623,-0.9703,0.0863,-0.7099
1743057156.502141,-0.4767,0.3335,-0.7499,0.9466,0.3422,0.4387,-0.3003,0.2657
1743057156.553278,-0.6261,-0.8912,0.3233,0.4101,0.0811,-0.346,0.9,0.8987
1743057156.604811,-0.0112,0.2574,0.1058,0.5802,-0.6468,-0.4668,-0.8341,-0.6779
1743057156.657274,0.3269,0.2491,-0.515,-0.9681,-0.2405,-0.9877,0.7876,-0.3457
1743057156.70865,-0.2626,0.7717,-0.9045,0.7814,0.2203,-0.4293,0.6263,-0.164
1743057156.76099,0.0372,0.3458,-0.9344,0.2693,-0.7103,-0.1484,-0.4506,-0.919
1743057156.812946,-0.376,0.7999,-0.9655,0.5993,-0.3862,-0.5263,-0.42,0.3944
1743057156.864059,-0.0455,-0.6454,0.6631,-0.4761,-0.8848,-0.1157,-0.4253,0.86
1743057156.916162,0.5497,0.8736,0.1199,-0.9339,0.3425,-0.4938,0.8034,-0.7495
1743057156.968764,0.5374,-0.7456,0.4887,-0.8348,-0.571,0.4923,0.051,0.1878
1743057157.020507,-0.4198,0.4418,0.6309,-0.8784,-0.1577,-0.8463,0.9011,0.7651
1743057157.072228,-0.769,-0.8108,-0.7279,-0.5736,-0.0722,0.6042,-0.8859,-0.6341
