Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1743057251.036273,0.6743,-0.0887,0.7552,0.8975,-0.4391,-0.5601,0.3618,0.1237
1743057251.10141,0.8293,0.5897,-0.0842,-0.5992,-0.4743,0.7758,-0.976,0.9074
1743057251.157826,0.525,0.6212,0.7825,-0.7971,0.5468,0.9348,-0.1909,0.1944
1743057251.209715,0.1605,-0.6558,-0.3807,0.3453,-0.068,0.9967,-0.3006,-0.7576
1743057251.261116,0.5751,-0.2861,0.1778,0.0256,-0.3312,-0.9573,-0.5067,0.1736
1743057251.31235,0.682,-0.5746,0.1375,0.9507,-0.3063,-0.9248,-0.375,0.8225
1743057251.368095,0.168,-0.2512,0.0184,0.602,0.7407,-0.2508,0.569,-0.0749
1743057251.419643,-0.3287,-0.889,0.0482,0.9407,-0.2786,0.6858,-0.5255,-0.3152
1743057251.472285,-0.3276,0.2712,0.0974,0.1021,-0.9172,-0.9213,0.8737,0.8949
1743057251.524616,-0.3646,-0.5469,-0.4803,0.2994,-0.9545,0.8467,0.74,-0.4475
1743057251.577539,-0.5335,-0.6529,-0.2217,0.2199,-0.8837,0.5797,-0.4761,-0.5609
1743057251.635069,0.9964,0.3204,-0.3753,0.9844,0.3085,0.1719,-0.2036,-0.5883
1743057251.690671,0.2539,-0.6996,0.6896,0.4106,0.1452,0.239,0.637,-0.0975
1743057251.741928,0.2168,0.2157,0.7649,-0.1167,0.7522,-0.1836,-0.6754,0.2917
1743057251.793268,-0.5318,0.9846,0.6257,0.1114,-0.1355,0.972,0.2951,-0.1394
1743057251.845582,-0.1073,-0.6899,0.6737,-0.3682,0.5541,-0.9507,-0.331,-0.9861
1743057251.896732,0.3106,0.7541,0.1588,-0.5257,-0.9962,0.778,0.9293,-0.4784
1743057251.949958,-0.3368,-0.08,0.7956,0.7474,0.8295,-0.2148,0.0682,-0.0106
1743057252.003236,-0.5033,0.8293,0.3625,0.9937,0.3052,-0.9524,-0.8568,-0.2407
1743057252.058297,0.2732,-0.556,-0.9714,0.5489,-0.7232,0.8624,-0.646,-0.7371
1743057252.114236,-0.5317,0.0295,-0.6752,-0.5573,-0.696,0.4628,0.9587,-0.9298
1743057252.165561,0.3821,-0.9887,-0.3999,0.5394,-0.7658,0.9411,0.9889,0.3487
1743057252.216307,-0.3832,0.3493,-0.9004,-0.2617,0.3823,0.9394,-0.5678,-0.5011
1743057252.267946,-0.2365,0.1038,0.6997,0.5615,-0.5737,-0.8576,0.4096,0.672
