Timestamp,Canal4_Alpha,Canal4_Beta,Canal5_Alpha,Canal5_Beta
107089.5239491,0.0001760696070385,0.0001026154704075,0.0001844549767243,0.0001031172723467
107089.749274,0.00017823491373596698,0.0001011865645772638,0.0001833575206356145,0.00010448457787972759
107090.0567998,0.0001798312535936793,0.00010124619288049395,0.00018169122925270535,0.00010492691045722429
107090.2453109,0.00018023126778014822,0.00010221261319736607,0.0001818272305368859,0.00010487164605190187
107090.4942698,0.00018082377775168766,0.00010346792473593257,0.00018254840005777083,0.00010423040946704233
107090.7417824,0.00018176010020105917,0.00010435660085273253,0.00018273118180680284,0.00010339507398148569
107090.9893081,0.0001823298533569491,0.00010468527359135396,0.0001825229752944257,0.0001027765603982873
107091.237443,0.0001818950506388894,0.00010394415965770479,0.00018296361228895802,0.00010283954570868838
107091.4987507,0.00018076691161835747,0.0001023389799110141,0.00018368970755009976,0.00010355451089064472
107091.7577696,0.0001810622798517069,0.00010161034376380556,0.00018277426781134333,0.00010392903142018263
107091.9813211,0.00018136861376754062,0.00010185584290569536,0.0001815399872787044,0.0001040054282567834
107092.2305298,0.00018114904479988708,0.00010265900551206773,0.000181771647934247,0.00010395981988832145
107092.4776065,0.00018175167447183026,0.00010369505391056696,0.00018188324973083774,0.00010358196883952665
107092.7252961,0.00018282237248264712,0.00010412991881839349,0.00018211464254739554,0.0001031926653355308
107092.9734388,0.0001833587709934975,0.00010343100469171875,0.0001826331142967822,0.00010326404409548472
107093.2212738,0.00018456920758593335,0.0001028972294875445,0.00018252488304899242,0.00010309523565207465
107093.5269054,0.00018566951166952125,0.0001024589789794573,0.0001819036932038697,0.00010309341287381762
107093.7674791,0.0001860015539329404,0.00010229882465949696,0.0001817130507825689,0.00010340045369004217
107094.0929917,0.000185617921758998,0.00010295321674517392,0.00018184771785466404,0.00010336987088236062
107094.2137754,0.00018482341310576162,0.00010364687780223361,0.00018241833936787395,0.00010308234573441004
107094.461977,0.00018385033015909158,0.00010416186206759918,0.00018316916583931457,0.00010267701623338368
107094.7092675,0.00018347149775782177,0.00010428558993769214,0.00018319129246495457,0.00010229596614416587
107094.9574257,0.0001832291176672525,0.00010391008511145286,0.00018271225616585147,0.00010220453365992974
107095.2167695,0.0001823701743370388,0.00010298830312291781,0.0001826555650633664,0.00010278887846980599
107095.4533933,0.0001819314969634321,0.0001026202040639765,0.0001829566342250594,0.0001033263289044276
107095.7015134,0.00018192676255732662,0.00010302980161646199,0.00018361640499189616,0.0001033861467060378
107095.9972992,0.0001818808479911468,0.00010350301300959277,0.00018449168886697662,0.00010314495964444949
