Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8,Canal9,Canal10,Canal11,Canal12,Canal13,Canal14,Canal15,Canal16,Canal17,Canal18,Canal19,Canal20,Canal21,Canal22,Canal23,Canal24,Canal25,Canal26,Canal27,Canal28,Canal29,Canal30,Canal31,Canal32,Canal33,Canal34,Canal35,Canal36,Canal37,Canal38,Canal39,Canal40
195884.12725030002,0.0021529509077426387,0.0019600926553657266,0.002507407081110175,0.0014934445462049107,0.0014469627222695619,0.0015628931680104776,0.0018491605452998236,0.002304293863965767,0.004310534110585435,0.004836014499146727,0.004638721293835808,0.003209557003084961,0.002542977465325309,0.00253228651592407,0.002553997151803329,0.0037315172070824347,0.03650218429672969,0.03921306680528923,0.045518570343538206,0.030393398091040105,0.03929265381843081,0.02092448997043084,0.03231926845065905,0.026727609980631586,0.03325537841854972,0.029390299034214674,0.03560956754305811,0.028629899200396405,0.03149567649110287,0.027639989594675826,0.026158707654177882,0.04795827240831085,0.02840252638602664,0.015474904537355031,0.027342752657483996,0.021775834400286537,0.020198054971609248,0.026136829152557287,0.026672507384904648,0.03214896199473628
195884.13725030003,0.0023194635646045557,0.0020837572486850707,0.0026287297141910403,0.0015961690540270937,0.0015020275148980038,0.0016181115045015293,0.0019195539115008176,0.0023108644421645287,0.004486071715979237,0.004979346529158393,0.0048153876631133056,0.003349998011995867,0.002744734433861158,0.0026955932368867507,0.0027544240174859646,0.0035530296277382373,0.036399663625879125,0.038983000145451384,0.0451602222828939,0.030187027146086187,0.03913038626634306,0.020653306862108357,0.032106857003552675,0.02637198773988228,0.03366213842608778,0.02944376294056192,0.03601335126435695,0.028732387896820043,0.031284453426863715,0.027492342349297632,0.02603812676118819,0.04781970590017817,0.028576507236509733,0.015439903198019004,0.02730910490222095,0.021786993475281916,0.020028240122500384,0.025969325788061243,0.02639403144270863,0.032249391005159105
195884.14725030004,0.0024035266644481085,0.0021488496878896185,0.002571293484899302,0.0017118974946645981,0.0015315360806760598,0.0016817915733169323,0.0018769399940220504,0.0022721552350399975,0.004593900807832556,0.005072612601817052,0.004853816261334912,0.0034990114979910327,0.002911790489447256,0.002858269961719007,0.0028434085145397523,0.003371754944180772,0.03623453702711753,0.03873188898362846,0.04465086433297356,0.030009347920222584,0.038966527986515995,0.020408346780664333,0.03184137333682883,0.026037862972166093,0.03405281796142022,0.029470698730707158,0.03648006332237161,0.028842204066079714,0.031375410013311233,0.027356035367334035,0.025994121956138365,0.047704123675930445,0.02870065860717225,0.015441363363515056,0.027199629793515104,0.021779651347500213,0.019877388773091163,0.025807364657564814,0.026087889627619345,0.032364125907093436
195884.15725030005,0.002324348490984084,0.0020549298048138185,0.0024660842976518106,0.0016854025186238326,0.0014988180817958232,0.0015765817199355472,0.0018175756401735948,0.0021405478276998713,0.004596733875284522,0.005068120860968566,0.00485300091344843,0.0035314938520062014,0.0029729812159000916,0.002884518967819345,0.0028394300298567356,0.003302790768249751,0.035783156706811425,0.03834807862101285,0.044045399249335856,0.02972327272256171,0.038715776536995934,0.020060786092302448,0.03142962265415554,0.02565841978336075,0.03466265288340377,0.02953061614222126,0.03705391102685574,0.02894499385502353,0.0314736461109544,0.027332086521570313,0.026121254942111254,0.04749650306379104,0.028522366538125996,0.015413379078620369,0.02721302707839494,0.02175859085830168,0.019679205945964562,0.025600871143974368,0.025664724074535312,0.03239074728204062
195884.1462009,0.0023203328693364666,0.0019484621241067396,0.0024681901134248015,0.0016616655034384642,0.0014419277492303687,0.0016186630633659139,0.0017989831770530128,0.0021192680139166756,0.0046207589933791255,0.0050533443458608196,0.0048924157229003765,0.0035143968594780633,0.002983910141635029,0.002898813201987702,0.0028411596465129853,0.003354609656945306,0.03528910118470828,0.03791743105202934,0.043421684761533075,0.029266203618799266,0.03835439090579414,0.019572150235562392,0.03101188476004132,0.025214950469181978,0.03531507241297475,0.029655159199613562,0.03766579764123338,0.029189915300701686,0.03167705142781141,0.027477676745483265,0.026254321848813537,0.047218464105429604,0.028264540746649698,0.01531617282397761,0.02724858264113093,0.021568489567579324,0.0193962908874977,0.025256391991006977,0.025288158584152846,0.032322186117115584
195884.1562009,0.0022353210282941216,0.0018567691266391983,0.0024404291499181383,0.001653415768225937,0.0015067159317787475,0.0016473169793577312,0.001739756879454127,0.0020635968729110525,0.004592892614183708,0.005040999552533793,0.004904577329406502,0.0035005762465084717,0.0030097461447209724,0.002902812336821438,0.0028302327191797308,0.0033623914330971685,0.034846167442180435,0.037510015568739404,0.04282349652455545,0.028826704462629832,0.03796699141375666,0.01912814135292933,0.030663499397918435,0.024847718846924823,0.03588692171577632,0.02978143420513074,0.038272610979872904,0.029435132509828862,0.031919004580857085,0.027626155325961403,0.02639172661943475,0.04691437131819883,0.028188966524086683,0.015220356124638118,0.027327455558737945,0.021367373086782732,0.019170856522760012,0.024907985312599478,0.024896335963057983,0.03221282558343953
195884.1662009,0.002157165703424617,0.0017512393624551314,0.0024708474880621766,0.0015607826893002277,0.0015325907371640274,0.0016196744211507594,0.0017086374353864594,0.001987033774582122,0.004570972479194727,0.005015785052371124,0.00490225918345474,0.0034513046538242782,0.0030182723254995863,0.002868856161565386,0.002834444350725712,0.0033309119436596944,0.0344506411166339,0.03713884309836425,0.04226356036031747,0.028450067029786794,0.03762699400962934,0.01875941226167805,0.030334671726928806,0.024550833628429126,0.03639196045352677,0.02990308624142228,0.03884783358471463,0.029644700897474865,0.03213359561806523,0.027808662690290056,0.026486957120947358,0.04659327879398847,0.028175912964296244,0.015094086448192092,0.027411974627232067,0.021102358378320394,0.01893161320239588,0.024523077161326248,0.02451972517557071,0.0320684130842515
195884.17620090002,0.0020580613002503796,0.0017554598202752104,0.0025468803438113362,0.0015307007487727524,0.001561026161238552,0.001620279270726679,0.0017377691359138805,0.0019432849314811383,0.004531983662368112,0.004990520259099443,0.0049004722792835905,0.0034091303847156727,0.0030307376890614597,0.00285988700174714,0.002887831651675124,0.0033402951056931765,0.03408079558497597,0.03679677535009381,0.04175618748940179,0.028105635838459788,0.03731747089889318,0.01840713268080976,0.03004822882335834,0.02424046585991513,0.03686803835409366,0.03001618778304807,0.03938238738304861,0.029829867468309103,0.032320603382982996,0.027942539615807668,0.02653212366350864,0.046287917687823164,0.02821503367563391,0.014970611869566065,0.027532257092237163,0.020853959713714593,0.018696587841849726,0.02417088684239978,0.02408889908270356,0.03192756306912956
195884.18620090003,0.0020260537331682907,0.0017939691872314865,0.00249346140150195,0.001552763936015509,0.0015938254284538792,0.0016782239267131539,0.001731995420386037,0.0020209769602272374,0.004442366005047902,0.004966761261495567,0.004768124797187026,0.0033881171910236244,0.003053058836654739,0.0029130574761139947,0.002905199094564301,0.0034428184410793157,0.03367255143112167,0.036490923969382395,0.04112449271754669,0.027812307774959032,0.03705060167366943,0.018101519776032457,0.029763035586973366,0.023949794338384386,0.03736723376532433,0.030120786791648486,0.03996933394442798,0.029966944501054377,0.032472146179374384,0.02801937949276963,0.026572912374117342,0.04584510917846742,0.02821822046018369,0.014818513517506932,0.027577743379067654,0.02057333215904036,0.018441541160979964,0.023764718361759758,0.023702482804293892,0.031636078864247914
195884.19620090004,0.0019948685083785726,0.0017952443340384292,0.002446849681457235,0.0015318410034661227,0.00157857445948,0.0016756361630677209,0.0017007614012885697,0.0019760826998952035,0.004332103526079128,0.004911877157685923,0.004587807014968556,0.003329094397329412,0.003030499546194289,0.0028973120692571573,0.0028837888850713187,0.0034492716131792273,0.033261045885721444,0.03616490471889064,0.040451513631465603,0.02749528133203877,0.036762067109671226,0.01778769210807207,0.029461303578263584,0.023671171846731648,0.03782656239525585,0.03025927869278501,0.040492129147261816,0.030142353542606602,0.03265377424696271,0.02811054924206329,0.026574865478695094,0.04557098708740379,0.028274996384252817,0.014717338437122621,0.027705617105930877,0.020358285486248583,0.018229064432751952,0.023444547766858947,0.023311078515284574,0.031500174227156404
