Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
99660.41927479999,-247.17133091802745,-371.52489012124573,-784.6394790651774,-192.33717576755072,-520.9324192761907,147.01842453177863,-650.2859371123835,-40.583545632549885
99660.42327479999,-244.6803337722856,-373.48333076188936,-767.5921702774222,-189.5484245728686,-518.3225038650264,147.06639128806825,-652.7599958267804,-42.9536490901416
99660.4272748,-279.2876444862397,-407.7968819281095,-804.4556975088356,-225.17992103056042,-553.2805448816249,113.31138271266315,-687.1075111671923,-78.05857806606032
99660.4312748,-292.155351683856,-416.9935333776961,-829.0759694033527,-238.56822305753136,-566.2741552648059,102.63691861184834,-696.0213606625183,-87.40410108314822
99660.4352748,-255.50466806590327,-379.15080765383635,-795.2909584131489,-201.05020880878598,-529.2937179325111,139.12773487004458,-657.8778904707823,-48.53418828267707
99660.4388089,-240.13496247332097,-368.362423871076,-764.3048049239583,-185.03503111143038,-513.6452267147499,151.6826922682902,-647.5401650044519,-37.803768423159944
99660.4428089,-274.72830334699046,-403.5692590119924,-798.5674098288906,-220.60558414088078,-548.6942026604507,117.53500021363612,-682.8069394913393,-73.82296069056166
99660.4468089,-292.33420929524937,-418.05668187910254,-827.0755755861045,-238.85497585724752,-566.5978626576499,101.94247566851497,-696.9896015614914,-88.46025920744351
99660.4508089,-264.20071902004264,-387.5860591521632,-805.8614999989719,-210.14494590792162,-538.2305740085557,130.83536864437832,-666.0583233511685,-57.00940662094303
99660.4548089,-236.75266768954833,-364.38259099700645,-763.1357039151435,-181.59178198547858,-510.3478641943323,155.45568419464638,-643.2436096576807,-33.514197996531
99660.4588089,-269.29864115801274,-398.46433012600454,-792.1235590631288,-215.11096219457983,-543.1965902952138,122.80778546179323,-677.5950976714237,-68.4842334306863
99660.4628089,-291.5178685814954,-417.971727787872,-823.9580311035999,-238.1305741548664,-565.7895327741841,102.23923654912252,-696.9646304719828,-88.33535464718044
99660.4668089,-273.142573679564,-396.3999806337036,-815.5407657746395,-219.45549521157835,-547.39225720168,122.02042125269205,-674.969204255434,-66.09814105433138
99660.4708089,-235.8933478890439,-362.62001188272757,-764.999193297603,-180.69949117911503,-509.54651923100886,156.79760740729398,-641.433031045299,-31.682661895238073
99660.47473419999,-262.8587848934573,-392.10141712239147,-784.9792081185977,-208.19150385075483,-536.6868193456093,129.13173570773768,-671.2222311566078,-62.02539782843173
99660.47873419999,-289.7013309591174,-416.62180465887394,-819.8173704432543,-235.91434630522164,-563.7841185455836,103.99882524446551,-695.5997334204296,-86.9994231863424
99660.48273419999,-280.69851104347913,-403.90999214768317,-822.4832525270585,-227.10437566913674,-554.7843108767568,114.70427401447397,-682.5601535315623,-73.89889986923355
99660.48673419999,-237.74487559575968,-363.4053788412255,-769.6645087721358,-182.82479501359515,-511.2991230062095,155.41071877123045,-642.1654435779684,-32.532983154090445
99660.4907342,-256.23708059857256,-385.3937983097566,-778.0597716026482,-201.36295860815673,-530.0490933901481,135.64451890415367,-664.5485328624139,-55.29377926674555
99660.4947342,-286.9535288587694,-414.5354963238757,-815.1121536124085,-232.97269084304986,-561.0723106118439,106.32496736091173,-693.6163216902775,-84.97804186685417
99660.4987342,-286.560823551645,-410.3718290828114,-827.4123360484643,-233.19950429679506,-560.8854639980378,108.48624353412463,-689.1508622433156,-80.63751426499974
99660.5027342,-241.97049034733584,-366.93156297992925,-777.1974832110833,-187.24525629532786,-515.7895098869291,151.56179858014008,-645.6976303824193,-36.12011344951999
99660.5067342,-249.82920217154353,-378.89297678908434,-772.1544581798564,-194.94809526098538,-523.6752227930618,141.80959495867432,-658.136681762054,-48.58314820729939
99660.51154689999,-283.3294248708211,-411.6378022028494,-809.9312637198733,-229.6463409040418,-557.6190534050007,109.30758283135538,-690.8435266725453,-81.95346230586821
99660.51554689999,-290.2279066263438,-414.77429328124,-829.3327525300834,-237.07940915707908,-564.6124864187076,104.42749197638499,-693.6192902813378,-85.04398933554128
99660.51954689999,-248.44132036714723,-372.6689763848009,-786.5469734445333,-193.96588452172767,-522.3063094124269,145.58557730396643,-651.3081365194558,-41.84353791471604
99660.52354689999,-243.96389924444176,-372.7059528058041,-767.1964745513618,-188.8020203720393,-517.7489546098432,147.75083706444795,-651.8097410971735,-42.16827667467475
99660.52754689999,-279.23669822495185,-407.88982502175276,-804.1449558740057,-225.1489472753045,-553.3784647308695,113.20747111160895,-687.0415473275987,-78.13251453716016
99660.53154689999,-292.59699508772735,-417.59406188692896,-829.1059172484628,-239.23567583287743,-566.6678428263253,101.90150474630539,-696.4640299765355,-87.9126960379771
99660.53554689999,-256.72069900692395,-380.26490241653056,-796.7388450471426,-202.58200179598876,-530.5027639533895,137.68589455754918,-658.9270254761533,-49.6402994999274
99660.53954689999,-239.56940222055047,-367.73692427233453,-764.0919394826221,-184.25863540974012,-513.1766258847044,152.248241607123,-646.7767568886512,-37.04837113764743
99660.5435469,-274.4605189710357,-403.4863130853028,-798.2486355358972,-220.1429423208317,-548.480376792595,117.79380241884544,-682.5221730282886,-73.54518460462208
99660.5466563,-292.5510474099164,-418.626214805204,-827.3573298023439,-239.378561105538,-566.9925543014398,101.2849982322471,-697.4352394665691,-88.88391644194844
99660.5506563,-265.3098370271355,-388.85901719234346,-807.7180917727908,-211.81261741976724,-539.615465394016,129.21666797109276,-667.3123347954628,-58.305371241841954
99660.5546563,-236.1011929190277,-363.8440318261609,-763.4434769589129,-180.97527547142028,-510.0111473877233,155.93130268664729,-642.5920912314092,-32.894692878083504
99660.5586563,-268.3314043413101,-397.9087670401877,-791.5709645683723,-214.00086193309198,-542.6230410400306,123.57417308259213,-676.8007376282425,-67.79678086446408
99660.5626563,-291.2660622103661,-418.26151466227503,-824.019061843343,-238.11357023989504,-565.9453838048588,102.15530836803791,-696.9936178905732,-88.56017630729133
99660.5666563,-273.59820875159534,-397.332249193944,-816.8038139593679,-220.5256504610025,-548.2035993319571,120.95027691720561,-675.7066371994555,-67.05737249771477
99660.5706563,-235.35777913713432,-362.40118743139504,-765.7656136602151,-180.22687401998778,-509.4635733043192,157.02042635983284,-640.9514208014886,-31.3968913499169
99660.5746563,-262.2632549677013,-392.00751360222864,-785.1281615406319,-207.6249613435893,-536.6817989342569,129.43249108955158,-670.9254593620625,-61.886507056977514
99660.5786563,-289.82321781560023,-417.48413670618976,-820.5667650630195,-236.41793721960482,-564.6194713388498,103.21945003777707,-696.3411390377822,-87.91069878737392
99660.58272569999,-281.5098750016317,-405.4467618904873,-824.3118173088066,-228.5901991506531,-556.2631494381309,113.00863008024605,-683.9530339194354,-75.53659079415596
99660.58672569999,-238.21050783474465,-364.1457803763076,-771.409079889173,-183.22246616238326,-512.128451305853,154.842168099524,-642.5781213911247,-33.120513163495986
99660.59072569999,-256.5488263156729,-385.96634348266946,-778.8821586379003,-201.5228477957887,-530.5417048831827,135.43369436917163,-664.7164328803341,-55.55756914149397
99660.5947257,-287.62198571638595,-415.7834832745473,-816.2252879485832,-233.84999681292066,-562.1964025414917,105.34175253938356,-694.4816223286537,-86.00821936240148
99660.5987257,-287.49208802961493,-411.9445711643483,-829.0489901493031,-234.8192199662888,-562.3402918964227,106.85554844328222,-690.4428541908836,-82.12831995908633
99660.6027257,-242.60998161423734,-367.93175988855336,-779.3557362235471,-188.0935748466082,-516.9575631577225,150.57058384226144,-646.3291108190326,-36.98741952395272
99660.6067257,-249.92212343731134,-379.35961311033975,-773.0557748127163,-194.70929830362107,-524.1887890465232,141.77662395281519,-658.1286927596412,-48.824951954506204
99660.6107257,-284.4784878899776,-413.1725637811126,-811.347194344216,-230.68251015139867,-559.091867472752,108.07156847036515,-692.0305701949756,-83.3723233224893
99660.6147257,-291.61279801180416,-416.5568885573016,-831.1253449730987,-238.74007392090698,-566.4040311237015,102.64891302940518,-695.2639770403403,-86.90449921300254
99660.6196808,-249.50645520521914,-373.9599205943475,-788.9700422418913,-195.5136555137559,-523.8800555762342,144.08777031883096,-652.5221592959356,-43.223433445184014
99660.6236808,-243.81101680482755,-372.9307799228838,-768.063739698528,-188.6131655936923,-518.1566120116472,147.76482873260798,-651.8776694455573,-42.33314534639251
99660.6276808,-279.66834446186954,-408.9259942691096,-805.2270073155472,-225.7264910316941,-554.3956437265896,112.53400475657789,-687.8868972878186,-79.0178095094437
99660.6316808,-292.9816895645636,-418.78311357390004,-830.4358460435535,-240.16493214630646,-568.0197304641134,100.76041981562389,-697.6330873295993,-89.1447104407921
99660.6356808,-257.53404930174196,-381.35703833652747,-799.2178805171408,-203.81900932531173,-532.042502287254,136.49384153770444,-659.9712273816738,-50.78538438878414
99660.6396808,-239.11976981426642,-367.37122004713507,-764.8443026934478,-183.57319646502768,-513.2505350709599,152.9686706361732,-646.2941425625703,-36.58074710502814
99660.6436808,-274.48749822508523,-403.87301572667997,-798.6542847731603,-220.22588824752134,-549.0738767259347,117.73684257787266,-683.0067955189104,-73.98183488198544
99660.6476808,-292.9097667149735,-419.4015845967483,-827.9658909697404,-240.12795572530325,-567.9548143625411,100.49163135739865,-698.5213945486942,-89.90210497690778
99660.6516808,-265.98829105170563,-389.76928325413564,-809.3367597042633,-213.11757512534933,-540.8914356810076,127.8577517574115,-668.6922494253218,-59.5313938928474
99660.6547817,-235.60059242358045,-363.3354423283009,-763.9889992220252,-180.5715907429472,-509.9871367247342,156.35096541994585,-642.4422210386064,-32.470034289792544
99660.6587817,-268.1805300662367,-397.83782644499263,-791.5779494885146,-213.66613146314847,-542.8328942345553,123.73004594114227,-677.1544801776982,-67.83974903727685
99660.6627817,-291.6807481880633,-418.80607649886775,-824.3937154974748,-238.47028138041128,-566.6138843182263,101.41289866841495,-698.0717403145347,-89.3355570127734
99660.6667817,-274.4475095572707,-398.1056108209474,-817.9748358212216,-221.70470498101994,-549.2397685793139,119.51542152485248,-677.1005216695991,-68.14650162786917
99660.6707817,-235.0849961777027,-361.8616241782791,-766.1613093862754,-179.96807181477845,-509.31968394938815,157.23725356056212,-640.7245855198679,-30.888299123572455
99660.6747817,-261.4938878419042,-391.2820859897016,-784.484675772524,-206.56480326111878,-536.1382411799347,130.3217805630415,-670.2909666786378,-61.10813047559066
99660.6787817,-289.364592324633,-417.15641298426397,-819.978285541032,-235.96029398303259,-564.2607520337928,103.51622183232233,-696.0803395819697,-87.57996281863679
99660.6827817,-281.3320214725088,-405.2808700371081,-824.3827142482506,-229.00486330047485,-556.2271770993981,112.53999650838745,-684.0439688485377,-75.54358662823597
99660.6867817,-236.7456609415306,-362.6190078004571,-771.1053231744854,-182.14533690675455,-511.05927831082386,155.8004009176058,-641.2351831822689,-31.723630088963223
99660.69172029999,-254.3136300422667,-383.72710905230605,-777.0875580303441,-199.04682457260188,-528.5902928184322,137.56498995546133,-662.540150042753,-53.394301174646756
99660.69572029999,-286.0542422183259,-414.19576727045535,-814.6454736354023,-232.31021482330516,-560.7255966382813,106.7466382587512,-692.9668114285469,-84.54039296418922
99660.69972029999,-286.2231026627656,-410.65559146359163,-827.8949067187943,-233.84299006490292,-561.1702304610885,107.59295955942835,-689.3267512636485,-81.09215071172947
99660.70372029999,-240.9942822738254,-366.0622460124712,-778.5973485190987,-186.8276017265702,-515.4327987464129,151.8965290500836,-644.531541620416,-35.224829495736095
99660.7077203,-247.12136691113466,-376.4209698949793,-770.6367223444399,-192.0084479633545,-521.4989399554808,144.50343855092316,-655.1620662079607,-45.86532123690576
99660.7117203,-281.9884948265062,-410.72653205878674,-808.9770363169356,-228.274437104471,-556.7817361029445,110.4696552642769,-689.5355567201518,-80.94326823029047
99660.7157203,-289.49049551019766,-414.54248124401795,-829.1528908364196,-236.92951713640076,-564.5245200806658,104.30459012369397,-693.2455970537258,-85.01601145619011
99660.7197203,-247.99568246206957,-372.19133881432134,-788.2636048810011,-194.14373805085057,-522.4222154310379,145.52561613012,-650.5986869117543,-41.49381715131094
99660.7237203,-241.05821612100274,-369.7313372517109,-765.5268167028507,-185.48765393665033,-515.2139961229559,151.1421249329038,-648.2995567911707,-38.97383258697863
99660.7275447,-277.38617460050654,-406.24710277154037,-802.6201478069453,-222.94369884700836,-551.8266774097594,115.40870321082326,-684.924243409469,-76.3409480042908
99660.7315447,-290.759480877047,-416.4099869555592,-828.0448205673481,-238.0016587224904,-565.6586528330181,102.89471673478721,-695.1930364451453,-86.99243280923125
99660.7355447,-255.701511846663,-379.53048171932033,-798.3914771528068,-202.6129755512447,-530.512761120343,137.78881299027063,-658.1296968419116,-49.24961327128159
99660.7395447,-235.53563266625721,-363.7511105603931,-762.2563897807319,-180.04601915799125,-509.94919987721147,156.45088251979368,-642.3932829418594,-32.94965001148424
99660.7435447,-271.25007505063866,-400.6955755539552,-795.5887779457156,-216.69570960761126,-545.9903837291237,120.99224100774792,-679.4836017991427,-70.77040325022453
99660.7475447,-290.5736165176359,-417.0884409801294,-825.5008253400267,-237.62896957714867,-565.6616214240786,102.84075822668808,-695.8944970504341,-87.63591857733911
99660.7515447,-264.52746048757336,-388.2914924307829,-808.4814562328406,-211.83158584352861,-539.6254625609696,129.0747758667649,-666.943618323452,-58.234430646646885
99660.7555447,-232.7178940529846,-360.09103423371204,-761.8247217159387,-177.29821705764326,-506.9715720763069,159.61235560163067,-638.6502825163642,-29.08074367193989
99660.7595447,-264.68931418399535,-394.16877886150377,-787.8659009903998,-209.62336882417205,-539.0998909760137,127.6868831484309,-672.917864176898,-63.96084825926328
99660.79523989999,-289.07281911356455,-416.2181635861518,-821.5499798845476,-235.70750535750827,-563.9659884037884,104.14771318287336,-695.0661291773101,-86.68467613636847
99660.79923989999,-272.73489444988456,-396.4909155628059,-816.7768347053183,-220.44071819764744,-547.7879092719894,120.89831565970967,-675.3119455556656,-66.7106530671833
99660.8032399,-232.5530281097513,-359.08983324281746,-764.7214554104454,-177.6389392793963,-506.93559973757414,159.88013997758546,-637.7319837964084,-28.172469403782006
99660.8072399,-257.74988333413853,-387.36420062614394,-780.7166606017693,-202.58298405038377,-532.2933045761129,134.47945605229623,-666.1482541980004,-57.08834713248856
99660.8112399,-287.1213852209387,-414.9371728878079,-817.4902569863507,-233.79204380361514,-562.0005628430025,105.93827563347229,-693.8311516404035,-85.38771289016796
99660.8152399,-279.78126006154463,-403.91496890328455,-823.0327911192526,-227.5320492327235,-554.9601998970896,113.83096254580954,-682.8498967502144,-74.37652106880648
99660.8192399,-235.11297951402273,-360.8544205216373,-770.3299970386919,-180.5855824111072,-509.6034463301684,157.50604201878735,-639.5255803216941,-29.980024855414577
99660.8232399,-251.20110597111432,-380.7424963312592,-774.1069179826281,-195.816408146173,-525.5976910949727,140.96826132753628,-659.4486243877783,-50.1538930382331
