Timestamp,Canal1_Delta,Canal1_Theta,Canal1_Alpha,Canal1_Beta,Canal1_Gamma,Canal2_Delta,Canal2_Theta,Canal2_Alpha,Canal2_Beta,Canal2_Gamma,Canal3_Delta,Canal3_Theta,Canal3_Alpha,Canal3_Beta,Canal3_Gamma,Canal4_Delta,Canal4_Theta,Canal4_Alpha,Canal4_Beta,Canal4_Gamma,Canal5_Delta,Canal5_Theta,Canal5_Alpha,Canal5_Beta,Canal5_Gamma,Canal6_Delta,Canal6_Theta,Canal6_Alpha,Canal6_Beta,Canal6_Gamma,Canal7_Delta,Canal7_Theta,Canal7_Alpha,Canal7_Beta,Canal7_Gamma,Canal8_Delta,Canal8_Theta,Canal8_Alpha,Canal8_Beta,Canal8_Gamma
107074.3491343,1.0,0.00015892942765016323,0.00018893496694696263,0.00010480694711964112,0.0012657787216823792,1.0,0.00015706000458139523,0.00018362272214584698,0.00010319117619892884,0.00021348276816995256,1.0,0.0001577130413265423,0.0001830346879739252,0.00010329450870848008,0.0003128229944014625,1.0,0.00015951774817543672,0.00017893184802052304,9.963453958997558e-05,0.0026633951562298683,1.0,0.00015611086470557743,0.0001857624338601611,0.00010425431491794595,0.0012621627728166837,1.0,0.00023935909840349493,0.00017132595471296404,9.265011593279005e-05,0.7111855161315715,1.0,0.0005211976130491138,0.00041836995396760264,0.0001842559898153886,0.18984689324174878,1.0,0.00018711848271154487,0.00017376091761848376,9.537306445907966e-05,0.028553269354908317
107074.5973667,1.0,0.00015685192219624678,0.00018337583379519649,0.0001042250846084719,0.0012543191503121083,1.0,0.00015669769997055834,0.00018228519669299825,0.00010344634923810607,0.0002140238075645782,1.0,0.00015990374020850398,0.00018196966853312264,0.00010390186400275279,0.0003141801147957703,1.0,0.00016226534733296258,0.00018062355317987336,0.00010071301816276175,0.00267716625108791,1.0,0.00015827676926740808,0.00018376634479755534,0.00010490790243058649,0.001265243180968341,1.0,0.0002671407684015439,0.00017816525642371965,8.973925370841795e-05,0.738581459470501,1.0,0.0004008636644311103,0.0003245183848502484,0.00017136812822985225,0.17420253678357214,1.0,0.00017617742663998622,0.00018061926240784307,9.749773223965166e-05,0.02927807054775158
107074.8454735,1.0,0.00015090792854707548,0.0001867789807792267,0.00010438993852984579,0.001250313335424958,1.0,0.00015425418946939622,0.00018273850330642624,0.00010350157134652926,0.00021437442587402997,1.0,0.00015776572990482937,0.00018112551366255853,0.00010352095864364664,0.00031295017868187305,1.0,0.0001635082930195885,0.0001802243460684832,0.00010283747151511438,0.0026785836758539336,1.0,0.00015655194705040137,0.00018276262916481006,0.00010425922658530924,0.0012609646792565877,1.0,0.0002790679441628794,0.00023937921546815264,0.00023587284374839185,0.7542239571627843,1.0,0.00045940990805004535,0.00038646934483340463,0.00017451170377311476,0.1617685124996149,1.0,0.0001714082060673567,0.00019389184873263004,0.000109994739383664,0.03007093661181443
107075.093528,1.0,0.0001545927180244738,0.0001877490490181469,0.00010217216024444451,0.0012421313573135338,1.0,0.00015472567719581666,0.00018256074833784838,0.00010264198339950802,0.0002142943733366561,1.0,0.00015706614348003474,0.0001803372040723657,0.00010234207194984093,0.00031156262035789194,1.0,0.0001582167441708062,0.00018090297085750272,0.00010597558630967171,0.0026954068273238665,1.0,0.00015856436897743743,0.00018038020591593464,0.00010219212009342332,0.0012544430047461126,1.0,0.00020314067102712778,0.00022866413160157684,0.00026641590349513693,0.7998970572227202,1.0,0.0004956756085340083,0.00027543222330849327,0.00014864926306719457,0.14588384274078012,1.0,0.00015272906911073582,0.00019557247344706964,0.00012035951927024294,0.031060633016115464
107075.3605651,1.0,0.0001702870532085977,0.00018619371073651464,0.00010071834619438184,0.0012427792468869187,1.0,0.0001607621058817171,0.00018274222067818567,0.00010224310703846617,0.0002139441222502394,1.0,0.00016237254203264393,0.0001815898293976774,0.00010219476711209629,0.00031142467299056267,1.0,0.00014856362102071407,0.00018174855312910808,0.0001071295044264604,0.0026908870310383185,1.0,0.00016810440858127626,0.0001814796238692138,0.00010091232161661101,0.0012583750267521109,1.0,0.00011647184785063413,0.00017871228046829825,0.00018782781816960761,0.8149194351550946,1.0,0.0006701348489079233,0.00027006795078796217,0.0001144050551659895,0.14857225261863183,1.0,0.00012244569694171224,0.00018609219938629115,0.00011928061385365749,0.030884676869883804
107075.6482531,1.0,0.00018122945160295377,0.00017826993064034527,0.00010200133075986445,0.001242077537137542,1.0,0.0001644216699572567,0.00018209892670628956,0.00010238946319459425,0.00021363838183436885,1.0,0.00016573432661926422,0.00018194860380905712,0.0001027196765313552,0.0003105660079544339,1.0,0.00014933954779144265,0.00018087295206226328,0.00010630017645518676,0.002693811830197143,1.0,0.00017389468546225392,0.00018114955644174142,0.00010232349006315659,0.0012559057498957808,1.0,0.00039215937816449234,0.0003251194481554781,0.00026874777987525184,0.8580950239624633,1.0,0.0010011178734753718,0.00026338075233789767,0.0001849011613383183,0.14415044175799277,1.0,0.00019555187587518737,0.00023711933495251935,0.00011644412856019692,0.030558226677403003
107075.9096653,1.0,0.0001793580948664975,0.0001754081178278837,0.00010281371726930247,0.0012217995028247688,1.0,0.0001640082407354761,0.0001816340617116816,0.00010244674394153312,0.00021387862140482888,1.0,0.00016471976823953088,0.00018142362315285207,0.00010267492767558824,0.00031097264895868596,1.0,0.00015217719810305856,0.00018056998012795357,0.0001038653889305762,0.0026822965074968395,1.0,0.00017456187119689105,0.00018199530121303028,0.00010338309662436818,0.0012632585615694877,0.6910761412628307,0.0013751637555628432,0.0005736186196384357,0.0002870644507006486,1.0,1.0,0.0009276217300291799,0.0002750266303004373,0.00034421264592135226,0.14703630262169912,1.0,0.0005772225117460196,0.0003969229731041141,0.0001277944748339179,0.03323495574598722
107076.1558454,1.0,0.00017391545863289538,0.00018079871475644224,0.00010307306996923948,0.0011852876336961543,1.0,0.0001627661523091444,0.0001829421053902227,0.00010256391065516007,0.00021122552217762384,1.0,0.0001639319093016224,0.0001821405081459257,0.00010267594205927524,0.00030698285015427935,1.0,0.00015192054023503994,0.0001782470282584003,0.00010065433447021356,0.0026689866296694805,1.0,0.00017895324175619656,0.00018426780200431686,0.00010423801058587196,0.0012352470759845705,0.6436221801878707,0.0007059927203854936,0.00036452805615584097,0.0001335626827441429,1.0,1.0,0.0007877869774203958,0.0002647551523913912,0.00021401684776132184,0.12293242952524618,1.0,0.0003641985698772029,0.00030938525455083735,0.00011714283651250988,0.035673673435590754
107076.334307,1.0,0.0001734103254775755,0.0001884757229698165,0.00010512766741341163,0.001176863430963759,1.0,0.00016241190192890583,0.00018332796245743228,0.00010328764414937082,0.00020982478951504427,1.0,0.00016371057269448725,0.00018256656420878278,0.00010319215837353325,0.0003037655902338268,1.0,0.00015305373080163587,0.00018154247222522217,9.956718191258873e-05,0.002680356652646026,1.0,0.00017567683332806846,0.0001825390830569468,0.00010417448750310467,0.0012095563794194838,0.9605051410619594,0.00021830929825553198,0.00023062503494378244,6.654674880238483e-05,1.0,1.0,0.000926488374415732,0.00021132439078021923,0.0001556000449025378,0.10951127954749768,1.0,0.00013102683079866152,0.00021112544993579836,0.00010522318774164498,0.03496977157120553
107076.5829105,1.0,0.00016724394531563846,0.00018920275702793472,0.00010509319569823127,0.001179412680541267,1.0,0.0001630987088595299,0.00018175035245298946,0.00010344989540942879,0.00020993284730842516,1.0,0.00016358724273158993,0.00018134147915123454,0.00010336007349747602,0.00030284568967664445,1.0,0.00014999871704115967,0.00018521171481041608,0.00010171127612132562,0.002711886534096773,1.0,0.0001699898631969623,0.00018105414661383177,0.0001046508714081231,0.0012033013373594905,1.0,0.00018290743838945592,0.00030560558213895366,0.00021413534336642517,0.9697757213367623,1.0,0.0005258125274757873,0.00020707139740109995,0.00014018513100242505,0.10420696248904023,1.0,0.0001524302944174588,0.00020985657287224413,0.00010760232910171485,0.036064624115307566
