Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
261340.9650994,-624.559515801834,-615.3998407732506,-1187.5642482267915,-820.2710410064956,-652.5671247193516,-312.35220461951775,-874.2628147878129,-719.035974039328
261340.96909939998,-671.9016892634484,-662.904850185682,-1236.2004218005147,-867.5581645662385,-702.7670036341776,-359.3266438635163,-921.7238628590987,-768.2236070582845
261340.97309939997,-609.5085845022452,-600.1190619452298,-1174.543658589561,-804.6824454789544,-641.941620543159,-295.73549433065887,-858.4434549610711,-706.8767123671428
261340.97709939996,-540.488755034805,-530.4527781186213,-1104.307841836851,-734.9891823982963,-569.8532720014629,-226.28903903765325,-788.4564759884299,-635.8355343220276
261340.98109939994,-608.5593338549088,-599.3047075681412,-1171.9287664227952,-803.9260659390469,-636.8147328144739,-295.9023684384331,-857.8979326979587,-703.1686801981098
261340.98509939993,-671.5469426317221,-662.8718900937605,-1235.885663836603,-867.5282167211285,-701.9196455094169,-359.3006686917372,-921.5170219113853,-767.6760766306313
261340.9890993999,-625.2370093998846,-616.2541838181536,-1190.7557455513027,-820.6277084912609,-658.4654095662502,-311.8616012910241,-874.5975670856318,-723.3905042232802
261340.9930993999,-541.9226281727631,-532.2663253220634,-1106.2623098041636,-736.7417861734971,-571.8596903123338,-227.9307135498443,-790.0551495859951,-637.8468857327489
261340.9970993999,-592.7229919410711,-583.4903681527518,-1156.1693895977753,-788.2736457037057,-621.2551683612742,-280.03706093388035,-841.9636709348764,-687.6150965827819
261341.0006728,-668.4584292235588,-659.6444640862676,-1232.1616536627446,-864.6195213508781,-697.6780527530152,-356.4369605727782,-918.3355654095787,-763.7742129276501
261341.0046728,-640.0691380760164,-630.8704784618889,-1205.1431967488763,-835.3089628923194,-672.9098751744853,-326.43993725936116,-889.2668598109466,-737.6390864772751
261341.00867279997,-548.8650712694313,-539.11787714538,-1112.9849461951044,-743.7022590952824,-578.7941444065892,-234.65134177624412,-796.9146904117246,-644.6105148737747
261341.01267279996,-577.4272391904952,-568.059719131928,-1140.8536425132922,-773.035780478809,-606.1292801374084,-264.5124647371429,-826.4890169171563,-672.2563922394237
261341.01667279995,-662.7619649130214,-653.0916922220371,-1225.2281599950088,-858.1996812481053,-690.4528513578372,-349.6613697560088,-911.70285986547,-756.5709267194185
261341.02067279993,-651.8207423463977,-642.8828821880826,-1217.0957047848499,-847.1855099217457,-684.9232393271985,-338.5132844137963,-901.3841246507764,-749.5655756857188
261341.02467279992,-559.9092340966519,-550.6666131413789,-1124.7435353856279,-754.7874146725882,-590.9134174109599,-245.8693854592567,-808.3765078077029,-656.4709965868738
261341.0286727999,-563.1396286952054,-554.1298675151756,-1127.239509286971,-758.4903827745179,-592.6100981692715,-249.9711051898091,-812.2454550745136,-658.6952134389313
261341.0326727999,-652.2004164118816,-643.4024729351668,-1215.522962703313,-847.8908995446145,-680.257007081897,-339.6393845079851,-901.7249014422181,-746.5789111443802
261341.0366401,-661.8317045173219,-653.1906161535521,-1227.1506719526706,-857.3504022703055,-694.398676401964,-348.66516734859107,-911.3931659686615,-759.1288917870244
261341.0406401,-575.1270613318904,-566.0073749711216,-1140.1741844064516,-770.1250769440177,-606.4460026101101,-261.0152680170297,-823.5633831155609,-671.7298165721974
261341.04464009998,-552.0674825316647,-542.9498043354367,-1116.2642788904047,-747.1584848931861,-581.4260186604507,-238.4682950437458,-800.6906509291412,-647.3892907293786
261341.04864009997,-639.7194118556424,-631.0813357386841,-1203.1947532751863,-835.2929848874938,-667.5161634963648,-327.1203994484722,-889.1379007228197,-733.8371071323285
261341.05264009995,-668.8521167850784,-660.1160771631244,-1233.7323875797406,-864.1529286853736,-700.2360178206212,-355.55865052063695,-918.0717973627059,-765.2250681527041
261341.05664009994,-591.9885712438609,-583.2345891082915,-1157.4073793814932,-787.0445616931692,-623.8421208474706,-278.0186591193903,-840.5218087945055,-688.8151495189771
